DMUs,d_3.01_opt,d_3.01_pes
AT,-0.763108863295,-0.000000000000
BE,-0.632031540225,-0.000000000000
BG,-0.881274298921,-0.000000000000
CY,-0.868545444853,-0.000000000000
CZ,-0.000000000000,-0.000000000000
DE,-0.948207628263,-0.000000000000
DK,-0.000000000000,-0.000000000000
ES,-0.000000000000,-0.000000000000
FR,-0.000000000000,-0.000000000000
GR,-0.138987617468,-0.000000000000
HU,-0.805072128265,-0.000000000000
IE,-0.000000000000,-0.000000000000
IT,-0.265291349794,-0.000000000000
LT,-0.976392968194,-0.000000000000
LU,-0.642018777670,-0.000000000000
LV,-0.966047443285,-0.000000000000
MT,-0.000000000000,-0.000000000000
PL,-0.801746486798,-0.000000000000
PT,-0.000000000000,-0.000000000000
RO,-0.647798331531,-0.000000000000
SE,-0.983474033237,-0.000000000000
SK,-0.304841131236,-0.000000000000
UK,-0.000000000000,-0.000000000000
