DMUs,d_0.015000000000000003_opt,d_0.015000000000000003_pes
AT,-0.172879031054,-0.141767131980
BE,0.023138066766,0.027783984785
BG,-0.020008282519,-0.014339640842
CY,0.005798830711,0.007884884668
CZ,0.012280791729,0.055288383074
DE,0.002438607477,0.003262062626
DK,-0.003471275884,0.029387045399
ES,-0.431726380472,-0.394664220627
FR,0.016640793981,0.038510273926
GR,0.036051294065,0.047340742960
HU,-0.001023548868,0.002264029805
IE,0.005544526582,0.050279860598
IT,-0.008343131196,0.003434944502
LT,-0.033035437837,-0.027873349438
LU,0.019614150916,0.024257380171
LV,-0.001800903447,-0.000963605156
MT,-0.237007583763,-0.188666880997
PL,-0.035656831538,-0.002327245825
PT,0.112758023468,0.130380872171
RO,0.007657180792,0.013181243238
SE,-0.001951753877,-0.001579949387
SK,-0.011001000209,0.000906275301
UK,0.020125112203,0.041490447232
