DMUs,d_7.01_opt,d_7.01_pes
AT,-0.522037969711,-0.000000000000
BE,-0.260210199688,-0.000000000000
BG,-0.758074164066,-0.000000000000
CY,-0.732648198707,-0.000000000000
CZ,-0.000000000000,-0.000000000000
DE,-0.891773906717,-0.000000000000
DK,-0.000000000000,-0.000000000000
ES,-0.000000000000,-0.000000000000
FR,-0.000000000000,-0.000000000000
GR,-0.000000000000,-0.000000000000
HU,-0.605859853105,-0.000000000000
IE,-0.000000000000,-0.000000000000
IT,-0.000000000000,-0.000000000000
LT,-0.948074298948,-0.000000000000
LU,-0.280159768749,-0.000000000000
LV,-0.927409048444,-0.000000000000
MT,-0.000000000000,-0.000000000000
PL,-0.599216863540,-0.000000000000
PT,-0.000000000000,-0.000000000000
RO,-0.291704463619,-0.000000000000
SE,-0.962218770518,-0.000000000000
SK,-0.000000000000,-0.000000000000
UK,-0.000000000000,-0.000000000000
