DMUs,d_0.02200000000000001_opt,d_0.02200000000000001_pes
AT,-0.180138474171,-0.134507688862
BE,0.022065318283,0.028879306089
BG,-0.021383476100,-0.013067636240
CY,0.005315566203,0.008375102645
CZ,0.002273729907,0.065351515343
DE,0.002245762831,0.003453506256
DK,-0.011129513300,0.037062687131
ES,-0.440374217770,-0.386016383330
FR,0.011555019348,0.043630287922
GR,0.033423790932,0.049981633420
HU,-0.001789417870,0.003032360868
IE,-0.004870120951,0.060742142247
IT,-0.011096730498,0.006177774531
LT,-0.034239925130,-0.026668862145
LU,0.018524899523,0.025300851832
LV,-0.002009529907,-0.000802191627
MT,-0.248287081075,-0.177387383685
PL,-0.043460586069,0.005423004996
PT,0.108674424016,0.134521273327
RO,0.006352351925,0.014380342217
SE,-0.002038508258,-0.001493195006
SK,-0.013776153441,0.003687849162
UK,0.015159325575,0.046495179135
