DMUs,d_0.1430000000000001_opt,d_0.1430000000000001_pes
AT,-0.179820282174,0.062818732956
BE,-0.403386156059,0.100180673172
BG,-0.148155295738,0.006235780189
CY,-0.002414940584,0.032765363200
CZ,-0.168146337993,0.385043419521
DE,-0.053448133077,0.010058661046
DK,-0.148559643994,0.439848544521
ES,-0.586314075847,-0.109662542912
FR,-0.073910955634,0.313965737710
GR,-0.014162934570,0.238150222957
HU,-0.042848611526,0.050857632741
IE,-0.181399014906,0.318003798502
IT,-0.058618335613,0.199558306861
LT,-0.569097741377,-0.006815912133
LU,-0.000255316318,0.097333936913
LV,-0.005596206611,0.004973646440
MT,-0.404041078099,0.218660597782
PL,-0.172530168840,0.037379171628
PT,0.039597995551,0.443200225162
RO,-0.058842191699,0.095686547870
SE,-0.002018368415,0.700689904041
SK,-0.060498219651,0.190126345145
UK,-0.071795599522,0.351482541906
