DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,27.606362500000,31.318637500000,1057473005.006999969482,1199673216.993000030518,391265370.470600008965,443879497.129400014877,130165.088449999996,147668.611550000001
BE,37.480000000000,42.520000000000,1631018263.786000013351,1850344092.213999986649,300947295.814599990845,341416195.785399973392,34.818920000000,39.501080000000
BG,79.645000000000,90.355000000000,540425328.355199933052,613097250.844799995422,273943839.124499976635,310781537.875499963760,529403.781899999944,600593.618099999963
CY,63.247500000000,71.752500000000,596122025.005499958992,676283577.994499921799,174436859.770300000906,197893684.029699981213,7723.653519999999,8762.266479999998
CZ,53.750874860070,60.978847359930,13467195770.375999450684,15278152725.623998641968,4650293753.312999725342,5275626744.686999320984,77439.798609999998,87853.261390000000
DE,51.535000000000,58.465000000000,247550155.142499983311,280838649.857499957085,51997204.053379997611,58989357.426619999111,234437.512439999991,265962.727559999970
DK,61.433074038350,69.694085061650,9510840916.948999404907,10789780037.050998687744,3778543040.435999870300,4286650215.563999652863,47791.684999999998,54218.314999999995
ES,42.960529247580,48.737505432420,13487049386.442998886108,15300676091.556999206543,4869449080.600999832153,5524252265.399000167847,777631.048379999935,882200.431619999930
FR,71.446250000000,81.053750000000,6461949332.038999557495,7330898761.960999488831,2257693473.657999992371,2561289394.342000007629,327441.105930000020,371472.674070000008
GR,68.713333330210,77.953333329790,3788393755.167999744415,4297825572.831999778748,1107604891.546000003815,1256546424.453999996185,70026.198389999990,79442.741609999997
HU,46.850000000000,53.150000000000,873857478.668999910355,991366595.330999970436,374494150.081999957561,424853021.917999982834,67031.162219999998,76044.957779999997
IE,52.641597000000,59.720403000000,16027428645.459999084473,18182664514.540000915527,5040588291.711999893188,5718404860.288000106812,211122.028999999980,239511.970999999990
IT,79.645000000000,90.355000000000,3235735941.098999977112,3670850912.901000022888,1500046917.756999969482,1701760804.243000030518,166645.721729999990,189054.858269999997
LT,37.480000000000,42.520000000000,124221666.997499987483,140925968.002499997616,26484656.356259997934,30046093.603739999235,187567.722999999998,212790.277000000002
LU,79.645000000000,90.355000000000,1587317854.357999801636,1800767213.641999959946,415612737.341600000858,471500896.258399963379,785.206000000000,890.794000000000
LV,74.960000000000,85.040000000000,169489808.136999994516,192281393.862999975681,99935723.755999997258,113374252.243999987841,9756.540610000000,11068.519389999999
MT,79.297962963310,89.961296296690,15808500993.242998123169,17934297284.756999969482,6574817655.352999687195,7458944682.646999359131,41558.198799999998,47146.601199999997
PL,73.632973750000,83.534526250000,888409239.807099938393,1007875156.792899847031,232373720.841199994087,263621414.358799993992,536403.574810000020,608534.685189999989
PT,78.473750000000,89.026250000000,7032536483.691999435425,7978213748.307999610901,1285359468.828999996185,1458203965.171000003815,2481.325920000000,2814.994079999999
RO,45.678750000000,51.821250000000,1562028691.921000003815,1772077374.078999996185,535459254.684899985790,607463380.715100049973,76149.690159999984,86389.669839999988
SE,74.931890000000,85.008110000000,93237579.227889999747,105775396.712109997869,38161994.822209998965,43293703.837789997458,29792.851999999999,33799.148000000001
SK,56.917479375000,64.571270625000,3062680914.488999843597,3474524879.510999679565,1403607674.153999805450,1592353209.845999956131,134766.011440000002,152888.228559999989
UK,55.348150781250,62.790911718750,6570475600.163999557495,7454018743.835999488831,2207603518.805999755859,2504463757.193999767303,240270.075079999981,272579.604919999954
