DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,27.694750000000,31.230250000000,1060858724.339999914169,1196287497.660000085831,392518087.772000014782,442626779.828000009060,130581.838999999993,147251.861000000004
BE,37.600000000000,42.400000000000,1636240307.319999933243,1845122048.680000066757,301910841.051999986172,340452650.548000037670,34.930400000000,39.389600000000
BG,79.900000000000,90.100000000000,542155612.223999977112,611366966.976000070572,274820927.189999997616,309904449.810000002384,531098.777999999933,598898.621999999974
CY,63.450000000000,71.550000000000,598030633.409999966621,674374969.590000033379,174995355.585999995470,197335188.214000016451,7748.382399999999,8737.537600000000
CZ,53.922969443400,60.806752776600,13510313793.119998931885,15235034702.880001068115,4665182634.059999465942,5260737863.940000534058,77687.738199999993,87605.321800000005
DE,51.700000000000,58.300000000000,248342738.349999994040,280046066.650000035763,52163683.895599998534,58822877.584400005639,235188.112799999974,265212.127199999988
DK,61.629764777000,69.497394323000,9541291848.379999160767,10759329105.620000839233,3790640830.319999694824,4274552425.680000305176,47944.699999999997,54065.300000000003
ES,43.098076299600,48.599958380400,13530230974.659999847412,15257494503.340000152588,4885039632.619999885559,5508661713.380000114441,780120.795599999954,879710.684400000027
FR,71.675000000000,80.825000000000,6482638604.179999351501,7310209489.820000648499,2264921947.960000038147,2554060920.039999961853,328489.476599999995,370424.303400000033
GR,68.933333330200,77.733333329800,3800523084.159999847412,4285696243.840000152588,1111151118.519999980927,1253000197.480000019073,70250.401799999992,79218.538200000010
HU,47.000000000000,53.000000000000,876655314.779999971390,988568759.220000028610,375693170.839999973774,423654001.160000026226,67245.776399999988,75830.343600000007
IE,52.810140000000,59.551860000000,16078743785.199998855591,18131349374.799999237061,5056726781.439999580383,5702266370.560000419617,211797.979999999981,238836.020000000019
IT,79.900000000000,90.100000000000,3246095821.379999637604,3660491032.620000362396,1504849629.339999914169,1696958092.660000085831,167179.272599999997,188521.307400000020
LT,37.600000000000,42.400000000000,124619388.449999988079,140528246.550000011921,26569452.481199998409,29961297.478800002486,188168.259999999980,212189.740000000020
LU,79.900000000000,90.100000000000,1592399981.959999799728,1795685086.040000200272,416943407.791999995708,470170225.808000028133,787.720000000000,888.280000000000
LV,75.200000000000,84.800000000000,170032464.939999997616,191738737.060000002384,100255688.719999998808,113054287.280000001192,9787.778200000001,11037.281800000001
MT,79.551851852200,89.707407407800,15859115190.659999847412,17883683087.340000152588,6595868298.859999656677,7437894039.140000343323,41691.256000000001,47013.544000000002
PL,73.868725000000,83.298775000000,891253666.401999950409,1005030730.197999954224,233117713.543999969959,262877421.656000018120,538120.982199999969,606817.277800000040
PT,78.725000000000,88.775000000000,7055052609.039999961853,7955697622.960000038147,1289474813.980000019073,1454088620.019999980927,2489.270400000000,2807.049600000000
RO,45.825000000000,51.675000000000,1567029851.019999980927,1767076214.980000019073,537173638.638000011444,605748996.762000083923,76393.499199999991,86145.860799999995
SE,75.171800000000,84.768200000000,93536098.691799998283,105476877.248199999332,38284178.370199993253,43171520.289800003171,29888.239999999998,33703.760000000002
SK,57.099712500000,64.389037500000,3072486723.179999828339,3464719070.820000171661,1408101615.480000019073,1587859268.519999980927,135197.492799999978,152456.747200000013
UK,55.525359375000,62.613703125000,6591512341.679999351501,7432982002.320000648499,2214671619.719999790192,2497395656.280000209808,241039.349599999987,271810.330400000035
