DMUs,d_0.17900000000000013_opt,d_0.17900000000000013_pes
AT,-0.185483913108,0.065243239021
BE,-0.432056627466,0.103781933260
BG,-0.191343971315,0.011112720982
CY,-0.004571630629,0.034243306439
CZ,-0.215590038729,0.410526147933
DE,-0.076224888780,0.010821432563
DK,-0.184050588947,0.459042625725
ES,-0.618423739635,-0.078284968105
FR,-0.096951337405,0.330783929031
GR,-0.027247529169,0.246465118800
HU,-0.091221260078,0.052905411241
IE,-0.232273247862,0.347781471517
IT,-0.072467308942,0.207122990075
LT,-0.584938152574,-0.002669588313
LU,-0.005660720211,0.100845536017
LV,-0.006331004809,0.005576260017
MT,-0.429214429576,0.246659935135
PL,-0.208512047071,0.041570939164
PT,0.021176975129,0.457640202193
RO,-0.106542997910,0.099146260704
SE,-0.002081939074,0.709737559293
SK,-0.075213527772,0.197170811379
UK,-0.097233052982,0.366379335485
