DMUs,d_0.03800000000000002_opt,d_0.03800000000000002_pes
AT,-0.196731487011,-0.117914676023
BE,0.019629419418,0.031398872817
BG,-0.034832056668,-0.010229215373
CY,0.004215924261,0.009500518179
CZ,-0.020559683587,0.088392757562
DE,0.001422544201,0.003890118402
DK,-0.028621681539,0.054449627602
ES,-0.460140703020,-0.366249898079
FR,-0.000045359617,0.055357577539
GR,0.027427618750,0.056027426757
HU,-0.003538218431,0.004790287258
IE,-0.028642236049,0.084690854175
IT,-0.017398308014,0.012439435023
LT,-0.036993038943,-0.023915748333
LU,0.016030502380,0.027689872928
LV,-0.002485231018,-0.000434285177
MT,-0.274068789217,-0.151605675544
PL,-0.061336234309,0.016178574407
PT,0.099380824738,0.144025411744
RO,0.003379834438,0.017125168393
SE,-0.002236803985,-0.001294899278
SK,-0.020114795874,0.010050290070
UK,0.003836554053,0.057871981621
