DMUs,d_0.12800000000000009_opt,d_0.12800000000000009_pes
AT,-0.177460435951,0.061854071521
BE,-0.391305964731,0.098698837074
BG,-0.130215425279,0.004095568272
CY,-0.001507469461,0.032320499923
CZ,-0.148412588013,0.374643137300
DE,-0.043901921593,0.009680058018
DK,-0.134065706950,0.431940341089
ES,-0.572550989020,-0.122722083871
FR,-0.064159890376,0.306974590388
GR,-0.008243347389,0.234677806848
HU,-0.025533714008,0.050097932592
IE,-0.160201630365,0.305805725627
IT,-0.052860560161,0.196386418791
LT,-0.562867213098,-0.010209979799
LU,0.002011129070,0.096000643707
LV,-0.005288813590,0.004900060492
MT,-0.393552181650,0.207236621184
PL,-0.157887597087,0.035566427419
PT,0.047731859770,0.437105995704
RO,-0.041274867343,0.094310054782
SE,-0.001991880641,0.696964066397
SK,-0.055816324668,0.187175067269
UK,-0.061541418645,0.345301998123
