DMUs,d_0.1210000000000001_opt,d_0.1210000000000001_pes
AT,-0.176359174380,0.061402311637
BE,-0.385652607665,0.098003513862
BG,-0.121854512830,0.003074102255
CY,-0.001082373616,0.032115748952
CZ,-0.139210768812,0.369831188908
DE,-0.039438386104,0.009383921247
DK,-0.127363582196,0.428267160154
ES,-0.566049793399,-0.128813653463
FR,-0.059367338508,0.303715318798
GR,-0.005376685041,0.233055686734
HU,-0.018775641722,0.049739269356
IE,-0.150309557629,0.300153237390
IT,-0.050176016810,0.194902004310
LT,-0.560036983816,-0.011677439779
LU,0.003071471751,0.095380623447
LV,-0.005145121093,0.004868654337
MT,-0.388657363308,0.201573436045
PL,-0.151125969746,0.034706539238
PT,0.051629304806,0.434187905993
RO,-0.033232041736,0.093667427783
SE,-0.001979519679,0.695233897047
SK,-0.053615598434,0.185794415944
UK,-0.056828788336,0.342422953188
