DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,28.814325000000,30.110675000000,1103744502.558000087738,1153401719.441999912262,408385840.256399989128,426759027.343600034714,135860.679299999989,141973.020700000023
BE,39.120000000000,40.880000000000,1702386192.083999872208,1778976163.916000127792,314115747.392400026321,328247744.207599997520,36.342480000000,37.977520000000
BG,83.130000000000,86.870000000000,564072541.228800058365,589450037.971199989319,285930709.352999985218,298794667.647000014782,552568.728599999915,577428.671399999992
CY,66.015000000000,68.985000000000,622206339.866999983788,650199263.133000016212,182069635.918200016022,190260907.881799995899,8061.614879999999,8424.305119999999
CZ,56.102834165580,58.626888054420,14056475414.544000625610,14688873081.455999374390,4853775123.522000312805,5072145374.477999687195,80828.306339999996,84464.753660000002
DE,53.790000000000,56.210000000000,258382125.644999980927,270006679.355000019073,54272428.563720002770,56714132.916280001402,244695.717359999981,255704.522640000010
DK,64.121180799900,67.005978300100,9927003646.506000518799,10373617307.493999481201,3943879502.184000015259,4121313753.815999984741,49882.889999999999,52127.110000000001
ES,44.840338958520,46.857695721480,14077197758.742000579834,14710527719.257999420166,5082519958.194000244141,5311181387.805999755859,811657.593720000004,848173.886279999977
FR,74.572500000000,77.927500000000,6744702717.965999603271,7048145376.034000396729,2356482622.452000141144,2462500245.547999858856,341768.838419999985,357144.941580000042
GR,71.719999996740,74.946666663260,3954161251.391999721527,4132058076.608000278473,1156069993.523999929428,1208081322.476000070572,73090.311660000007,76378.628339999996
HU,48.900000000000,51.100000000000,912094572.185999989510,953129501.814000010490,390880767.107999980450,408466404.892000019550,69964.222679999992,73111.897320000004
IE,54.945018000000,57.416982000000,16728735555.239999771118,17481357604.760002136230,5261147651.328000068665,5497845500.671999931335,220360.025999999983,230273.974000000017
IT,83.130000000000,86.870000000000,3377320971.605999946594,3529265882.394000053406,1565683976.058000087738,1636123745.941999912262,173937.583619999990,181762.996380000026
LT,39.120000000000,40.880000000000,129657193.515000000596,135490441.485000014305,27643536.730439998209,28887213.229560002685,195775.062000000005,204582.937999999995
LU,83.130000000000,86.870000000000,1656773598.251999855042,1731311469.748000144958,433798566.830399990082,453315066.769600033760,819.564000000000,856.436000000000
LV,78.240000000000,81.760000000000,176906117.777999997139,184865084.222000002861,104308578.263999998569,109001397.736000001431,10183.454340000000,10641.605660000001
MT,82.767777778140,86.491481481860,16500228357.941999435425,17242569920.057998657227,6862509783.281999588013,7171252554.718000411987,43376.647199999999,45328.152800000003
PL,76.854907500000,80.312592500000,927283069.937399983406,969001326.662599921227,242541621.112800002098,253453514.087199985981,559874.809140000027,585063.450859999983
PT,81.907500000000,85.592500000000,7340256863.447999954224,7670493368.552000045776,1341602519.226000070572,1401960914.773999929428,2589.900480000000,2706.419520000000
RO,47.677500000000,49.822500000000,1630377866.273999929428,1703728199.726000070572,558889168.710600018501,584033466.689400076866,79481.747039999987,83057.612959999999
SE,78.210660000000,81.729340000000,97317345.234659999609,101695630.705339998007,39831836.644740000367,41623862.015259996057,31096.488000000001,32495.511999999999
SK,59.407998750000,62.080751250000,3196693633.265999794006,3340512160.734000205994,1465024872.276000022888,1530936011.723999977112,140662.923359999986,146991.316640000005
UK,57.770001562500,60.369060937500,6857977734.215999603271,7166516609.784000396729,2304200897.963999748230,2407866378.036000251770,250783.493519999989,262066.186480000004
