DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,0.000000000000,0.895806770678,0.936258032612,0.952771388822,0.043535745963,0.058408085335,0.131290647579,0.172986678269
BE,0.716930426993,0.880561361600,0.899092218066,0.924561979892,0.032722831208,0.044162101468,0.000009651848,1.000000000000
BG,0.000000000000,0.300761421320,0.969762795781,0.978202005018,0.029489966951,0.039902812175,0.534093979599,0.703678901336
CY,0.250111973723,0.526239175873,0.966153641897,0.975462603257,0.017576952978,0.024207450777,0.007755983288,0.010230115930
CZ,0.422158150462,0.656824796388,0.132106228010,0.342408145751,0.553428267711,0.730190005644,0.078094595248,0.102901033425
DE,0.462302179755,0.687294714840,0.988741148764,0.992606858690,0.002918430141,0.004894889402,0.236494077281,0.311591892142
DK,0.282983130063,0.551188875013,0.388478586618,0.536998599119,0.449061935917,0.592687665842,0.048181765790,0.063490967268
ES,0.617642091437,0.805200030391,0.130819710858,0.341431659998,0.579665628076,0.764757651919,0.784537565546,1.000000000000
FR,0.101578829501,0.413500298597,0.586047196038,0.686956127641,0.266985238817,0.352802144865,0.330328061718,0.435217894812
GR,0.151089877632,0.451079924398,0.759293978621,0.818453025943,0.129296189895,0.171397221778,0.070614802032,0.093046427531
HU,0.547178262168,0.751716930427,0.948156344899,0.961802385747,0.041527888986,0.055762739584,0.067593024412,0.089065244271
IE,0.442254449089,0.672078187519,0.000000000000,0.216484942615,0.600154480480,0.791751655608,0.212970419451,0.280599541095
IT,0.000000000000,0.300761421320,0.795106283771,0.845635101004,0.176279500734,0.233297597704,0.168097001473,0.221478942901
LT,0.716930426993,0.880561361600,0.996732852380,0.998672681223,0.000870763065,1.000000000000,0.189205806712,0.249289732655
LU,0.000000000000,0.300761421320,0.901924010828,0.926711352939,0.046450622122,0.062248426230,0.000755585216,0.001007111749
LV,0.037921767692,0.365183636907,0.993799470380,0.996446200426,0.008657648221,0.012456292597,0.009807021193,0.012932352429
MT,0.000000000000,0.305533437284,0.000000000000,0.227252740923,0.783833012025,1.000000000000,0.041892623348,0.055205040320
PL,0.061962918035,0.383431229471,0.947213388702,0.961086667896,0.024513176346,0.033345904970,0.541156270789,0.712983449521
PT,0.000000000000,0.316866975216,0.549073067255,0.658892211071,0.150577036491,0.199434675520,0.002466849095,0.003261696953
RO,0.568397282771,0.767822484324,0.903562752159,0.927955182111,0.060798693433,0.081151968617,0.076792967949,0.101186143229
SE,0.038431024186,0.365570170200,0.000000000000,0.998740625685,0.001262073552,0.002712644395,0.030022228591,0.039565829615
SK,0.364790170573,0.613281641908,0.806320274170,0.854146687384,0.164733757270,0.218086114136,0.135932650323,0.179102503438
UK,0.393221005804,0.634861070935,0.579014678389,0.681618341598,0.260988450090,0.344901393089,0.242378716481,0.319344887241
