DMUs,d_0.17300000000000013_opt,d_0.17300000000000013_pes
AT,-0.184539974619,0.064839154677
BE,-0.427405406891,0.103181723246
BG,-0.184132703971,0.010324534398
CY,-0.004214429305,0.033996982565
CZ,-0.207674937220,0.406225684212
DE,-0.072464059708,0.010694303977
DK,-0.178068501138,0.455821965822
ES,-0.613161503936,-0.083517987093
FR,-0.093071672343,0.327976989234
GR,-0.025168152628,0.245081091854
HU,-0.083159151986,0.052564114824
IE,-0.223794156402,0.342767202020
IT,-0.070156057337,0.205866738055
LT,-0.582213677612,-0.002933853422
LU,-0.004763339723,0.100260269499
LV,-0.006208831419,0.005475824420
MT,-0.425018870996,0.241933932206
PL,-0.202433769905,0.040887342380
PT,0.024147331380,0.455239785830
RO,-0.098592863541,0.098569641899
SE,-0.002071343964,0.708218971955
SK,-0.072479735203,0.196000386974
UK,-0.092915236408,0.363890202877
