DMUs,d_5.01_opt,d_5.01_pes
AT,-0.642573416503,-0.000000000000
BE,-0.446120869957,-0.000000000000
BG,-0.819674231494,-0.000000000000
CY,-0.800596821780,-0.000000000000
CZ,-0.000000000000,-0.000000000000
DE,-0.919990767490,-0.000000000000
DK,-0.000000000000,-0.000000000000
ES,-0.000000000000,-0.000000000000
FR,-0.000000000000,-0.000000000000
GR,-0.000000000000,-0.000000000000
HU,-0.705465990685,-0.000000000000
IE,-0.000000000000,-0.000000000000
IT,-0.000000000000,-0.000000000000
LT,-0.962233633571,-0.000000000000
LU,-0.461089273210,-0.000000000000
LV,-0.946728245865,-0.000000000000
MT,-0.000000000000,-0.000000000000
PL,-0.700481675169,-0.000000000000
PT,-0.000000000000,-0.000000000000
RO,-0.469751397575,-0.000000000000
SE,-0.972846401877,-0.000000000000
SK,-0.000000000000,-0.000000000000
UK,-0.000000000000,-0.000000000000
