DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,26.044850000000,32.880150000000,997658630.123999834061,1259487591.876000165939,369134031.479199945927,466010836.120800077915,122802.495399999985,155031.204600000026
BE,35.360000000000,44.640000000000,1538762161.351999759674,1942600194.648000240326,283924663.287199974060,358438828.312800049782,32.849440000000,41.470560000000
BG,75.140000000000,94.860000000000,509856980.006399989128,643665599.193600058556,258448616.633999973536,326276760.366000056267,499458.850799999898,630538.549200000009
CY,59.670000000000,75.330000000000,562403276.525999903679,710002326.474000096321,164570100.359599977732,207760443.440400034189,7286.776639999998,9199.143360000000
CZ,50.710537221240,64.019184998760,12705444035.231998443604,16039904460.768001556396,4387256860.115999221802,5538663637.884000778198,73059.532519999993,92233.527480000004
DE,48.620000000000,61.380000000000,233547851.809999972582,294840953.189999997616,49056060.174159996212,61930501.305840007961,221176.906079999957,279223.333920000005
DK,57.958204322200,73.168954777800,8972874461.667999267578,11327746492.332000732422,3564815419.151999473572,4500377836.848000526428,45088.419999999998,56921.580000000002
ES,40.530531328560,51.167503351440,12724174661.275999069214,16063550816.724000930786,4594015994.931999206543,5799685351.068000793457,733645.514159999904,926185.965840000077
FR,67.405000000000,85.095000000000,6096438857.547999382019,7696409236.452000617981,2129990427.655999660492,2688992440.344000339508,308919.890759999980,389993.889240000048
GR,64.826666663720,81.839999996280,3574108942.975999355316,4512110385.024000167847,1044954881.671999931335,1319196434.328000068665,66065.271479999996,83403.668520000007
HU,44.200000000000,55.800000000000,824429040.707999944687,1040795033.292000055313,353311450.023999929428,446035721.976000070572,63239.645039999989,79836.474960000007
IE,49.664004000000,62.697996000000,15120861176.719997406006,19089231983.280002593994,4755474973.183999061584,6003518178.816000938416,199180.227999999974,251453.772000000026
IT,75.140000000000,94.860000000000,3052711389.467999458313,3853875464.532000541687,1415199013.123999834061,1786608708.876000165939,157219.656359999994,198480.923640000023
LT,35.360000000000,44.640000000000,117195254.669999986887,147952380.330000013113,24986591.482319995761,31544158.477680005133,176958.235999999975,223399.764000000025
LU,75.140000000000,94.860000000000,1497533600.055999755859,1890551467.944000244141,392104226.051199972630,495009407.548800051212,740.792000000000,935.208000000000
LV,70.720000000000,89.280000000000,159902871.283999979496,201868330.716000020504,94283009.391999989748,119026966.608000010252,9204.676519999999,11620.383480000002
MT,74.812592592920,94.446666667080,14914316838.875997543335,18828481439.124000549316,6202922953.395998954773,7830839384.604001045227,39207.521600000000,49497.278400000003
PL,69.468035000000,87.699465000000,838157703.297199845314,1058126693.302800059319,219229849.758399963379,276765285.441600024700,506062.710919999925,638875.549080000026
PT,74.035000000000,93.465000000000,6634751602.543999671936,8375998629.456000328064,1212655037.827999830246,1530908396.172000169754,2340.973440000000,2955.346560000000
RO,43.095000000000,54.405000000000,1473674881.171999931335,1860431184.828000068665,505171804.846799969673,637750830.553200125694,71842.397119999980,90696.962880000006
SE,70.693480000000,89.246520000000,87963735.365479990840,111049240.574520006776,36003418.807719990611,45452279.852280005813,28107.663999999997,35484.336000000003
SK,53.698027500000,67.790722500000,2889444960.947999477386,3647760833.052000522614,1324214710.727999925613,1671746173.272000074387,127143.174079999982,160511.065920000023
UK,52.217465625000,65.921596875000,6198826500.047999382019,7825667843.952000617981,2082733735.991999864578,2629333540.008000373840,226679.558559999976,286170.121440000017
