DMUs,d_0.03600000000000002_opt,d_0.03600000000000002_pes
AT,-0.194657360406,-0.119988802628
BE,0.019932680641,0.031082712770
BG,-0.032950674795,-0.010578853080
CY,0.004353001425,0.009359467574
CZ,-0.017708541323,0.085509575033
DE,0.001539587686,0.003835615479
DK,-0.026436102254,0.052320804256
ES,-0.457669892364,-0.368720708735
FR,0.001402844347,0.053889808155
GR,0.028176412874,0.055270982687
HU,-0.003319752230,0.004570414154
IE,-0.025673195151,0.081694584035
IT,-0.016610030114,0.011657311000
LT,-0.036648899716,-0.024259887559
LU,0.016344030336,0.027390945599
LV,-0.002425856814,-0.000480194653
MT,-0.270846075699,-0.154828389061
PL,-0.059098838864,0.015757376079
PT,0.100539455357,0.142834323007
RO,0.003750641362,0.016781758997
SE,-0.002212017019,-0.001319686244
SK,-0.019322812979,0.009254638243
UK,0.005249802136,0.056451692585
