DMUs,d_0.1290000000000001_opt,d_0.1290000000000001_pes
AT,-0.177617759033,0.061918482534
BE,-0.392112761693,0.098797953685
BG,-0.131410412596,0.004240300677
CY,-0.001568115892,0.032349750063
CZ,-0.149727515173,0.375332688002
DE,-0.044539122095,0.009722038788
DK,-0.135026391893,0.432465972535
ES,-0.573475643338,-0.121851710205
FR,-0.064847552908,0.307440369630
GR,-0.008647325904,0.234909451136
HU,-0.026496498059,0.050148871902
IE,-0.161614785661,0.306615272876
IT,-0.053244190502,0.196598257384
LT,-0.563275587950,-0.009994721631
LU,0.001859787893,0.096089218922
LV,-0.005309328553,0.004904545634
MT,-0.394251441414,0.207993983149
PL,-0.158857276311,0.035688536308
PT,0.047180485299,0.437522883041
RO,-0.042429179822,0.094401786082
SE,-0.001993646492,0.697211674138
SK,-0.056129895864,0.187372125193
UK,-0.062218467542,0.345713559433
