DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,27.046575000000,31.878425000000,1036030115.897999882698,1221116106.101999998093,383331494.228399991989,451813373.371600031853,127525.668299999990,150308.031700000021
BE,36.720000000000,43.280000000000,1597945321.403999805450,1883417034.596000194550,294844842.644400000572,347518648.955600023270,34.112880000000,40.207120000000
BG,78.030000000000,91.970000000000,529466863.852799952030,624055715.347200036049,268388948.042999982834,316336428.957000017166,518668.806599999894,611328.593400000012
CY,61.965000000000,73.035000000000,584034171.776999950409,688371431.223000049591,170899719.604200005531,201430824.195800006390,7567.037279999999,8918.882720000000
CZ,52.660942498980,62.068779721020,13194114959.663999557495,15551233536.336000442505,4555997508.581999778748,5369922989.418000221252,75869.514539999989,89423.545460000008
DE,50.490000000000,59.510000000000,242530461.494999974966,285858343.504999995232,50942831.719319999218,60043729.760680004954,229683.710159999988,270716.529840000032
DK,60.187366026900,70.939793073100,9317985017.885999679565,10982635936.114000320435,3701923704.503999710083,4363269551.496000289917,46822.589999999997,55187.410000000003
ES,42.089397918120,49.608636761880,13213565994.401998519897,15574159483.598001480103,4770708917.813999176025,5622992428.186000823975,761862.649319999968,897968.830680000014
FR,69.997500000000,82.502500000000,6330917275.145999908447,7461930818.854000091553,2211913136.411999702454,2607069731.588000297546,320801.425019999966,378112.354980000062
GR,67.319999996940,79.346666663060,3711574671.551999568939,4374644656.447999954224,1085145454.043999910355,1279005861.956000089645,68606.243459999998,80862.696540000004
HU,45.900000000000,54.100000000000,856137849.965999960899,1009086224.034000039101,366900351.947999954224,432446820.052000045776,65671.939079999996,77404.180919999999
IE,51.574158000000,60.787842000000,15702432760.439998626709,18507660399.560001373291,4938377856.767999649048,5820615295.232000350952,206841.005999999994,243792.994000000006
IT,78.030000000000,91.970000000000,3170123365.985999584198,3736463488.014000415802,1469629744.398000001907,1732177977.601999998093,163266.566220000008,192434.013780000008
LT,36.720000000000,43.280000000000,121702764.464999988675,143444870.534999996424,25947614.231639999896,30583135.728360000998,183764.321999999986,216593.678000000014
LU,78.030000000000,91.970000000000,1555131046.211999893188,1832954021.788000106812,407185157.822399973869,479928475.777600049973,769.284000000000,906.716000000000
LV,73.440000000000,86.560000000000,166052981.717999994755,195718220.282000005245,97909278.983999997377,115400697.016000002623,9558.702540000000,11266.357460000001
MT,77.690000000340,91.569259259660,15487944409.601999282837,18254853868.398002624512,6441496913.141999244690,7592265424.858000755310,40715.503199999999,47989.296800000004
PL,72.139882500000,85.027617500000,870394538.039399862289,1025889858.560600042343,227661767.056799978018,268333368.143200010061,525526.661339999991,619411.598660000018
PT,76.882500000000,90.617500000000,6889934356.487999916077,8120815875.512000083923,1259295616.205999851227,1484267817.794000148773,2431.010880000000,2865.309120000000
RO,44.752500000000,52.747500000000,1530354684.293999910355,1803751381.706000089645,524601489.648599982262,618321145.751400113106,74605.566239999986,87933.793760000000
SE,73.412460000000,86.527540000000,91346955.956459999084,107666019.983539998531,37388165.684939995408,44067532.975060001016,29188.727999999999,34403.272000000004
SK,55.763336250000,65.725413750000,3000577459.445999622345,3536628334.554000377655,1375146045.755999803543,1620814838.244000196457,132033.296159999998,155620.943839999993
UK,54.225829687500,63.913232812500,6437242903.895999908447,7587251440.104000091553,2162838879.684000015259,2549228396.315999984741,235398.003119999979,277451.676880000043
