DMUs,d_0.17800000000000013_opt,d_0.17800000000000013_pes
AT,-0.185326590027,0.065175891630
BE,-0.431321464926,0.103681898258
BG,-0.190141725465,0.010982024007
CY,-0.004512163232,0.034202252460
CZ,-0.214270644103,0.409807873364
DE,-0.075607182694,0.010800244465
DK,-0.183051762167,0.458505233780
ES,-0.617549161805,-0.079157233537
FR,-0.096303641855,0.330315996252
GR,-0.026903604724,0.246234496004
HU,-0.089877575396,0.052848528505
IE,-0.230860064430,0.346944287232
IT,-0.072082011872,0.206913737155
LT,-0.584481782345,-0.002713341087
LU,-0.005511258673,0.100747991597
LV,-0.006310650809,0.005559520751
MT,-0.428515169812,0.245870562203
PL,-0.207496764656,0.041457412693
PT,0.021669427563,0.457240313774
RO,-0.105217975515,0.099050157570
SE,-0.002080173222,0.709484159297
SK,-0.074754723955,0.196975839402
UK,-0.096511304345,0.365964301673
