DMUs,d_0.1300000000000001_opt,d_0.1300000000000001_pes
AT,-0.177775082114,0.061982862254
BE,-0.392919351920,0.098897015910
BG,-0.132605542980,0.004384737212
CY,-0.001628741610,0.032379000202
CZ,-0.151042537042,0.376022775402
DE,-0.045176210543,0.009763939018
DK,-0.135987881179,0.432991828101
ES,-0.574399277944,-0.120981299128
FR,-0.065535971906,0.307906191210
GR,-0.009049939794,0.235141073791
HU,-0.027458615129,0.050199735852
IE,-0.163027941474,0.307425336515
IT,-0.053627852118,0.196810041219
LT,-0.563684970706,-0.009777994004
LU,0.001708481160,0.096177794358
LV,-0.005329840373,0.004909030412
MT,-0.394950701177,0.208751943229
PL,-0.159827886333,0.035810463440
PT,0.046630441594,0.437939774693
RO,-0.043582885923,0.094493499377
SE,-0.001995412344,0.697459392645
SK,-0.056443261739,0.187569138941
UK,-0.062896463683,0.346125188262
