DMUs,d_0.1340000000000001_opt,d_0.1340000000000001_pes
AT,-0.178404374440,0.062240069735
BE,-0.396143643021,0.099292717089
BG,-0.137387496882,0.004959537579
CY,-0.001871035157,0.032496000764
CZ,-0.156303567120,0.378788521115
DE,-0.047723442455,0.009868695333
DK,-0.139841846710,0.435097500280
ES,-0.578083634302,-0.117499280368
FR,-0.068241335454,0.309769901495
GR,-0.010646890820,0.236067349110
HU,-0.031300391630,0.050402432712
IE,-0.168680569933,0.310670783011
IT,-0.055162812914,0.197656631570
LT,-0.565332539877,-0.008895932036
LU,0.001103601104,0.096532098305
LV,-0.005411856160,0.004926965893
MT,-0.397747740230,0.211789797185
PL,-0.163719618977,0.036296363037
PT,0.044443442348,0.439576795086
RO,-0.048191614829,0.094860173400
SE,-0.002002475750,0.698451378310
SK,-0.057694667007,0.188356754274
UK,-0.065617875960,0.347772380282
