DMUs,d_0.10600000000000008_opt,d_0.10600000000000008_pes
AT,-0.173999328158,0.060428951906
BE,-0.373504374177,0.096504888421
BG,-0.103961729519,0.000835264637
CY,-0.000144418552,0.031676996910
CZ,-0.118846280216,0.359605929547
DE,-0.029855294376,0.008735707691
DK,-0.111844348801,0.420432287608
ES,-0.551949072532,-0.141860874127
FR,-0.048928120717,0.296738101898
GR,0.001075950620,0.229576052728
HU,-0.014373753542,0.048958723490
IE,-0.129112341293,0.288123564997
IT,-0.044298268261,0.191711845784
LT,-0.552658756097,-0.014614261712
LU,0.005390280925,0.094052046111
LV,-0.004836695274,0.004801295550
MT,-0.378168466859,0.187891981111
PL,-0.136791712997,0.032833151364
PT,0.060510169683,0.427935586879
RO,-0.018627192186,0.092282273234
SE,-0.001953031905,0.691544323781
SK,-0.048217188753,0.182828398694
UK,-0.046234452704,0.336264581273
