DMUs,d_0.1540000000000001_opt,d_0.1540000000000001_pes
AT,-0.181550836070,0.063559554254
BE,-0.412215176717,0.101281058199
BG,-0.161331813735,0.007764109567
CY,-0.003077253195,0.033216956967
CZ,-0.182630895270,0.392749740830
DE,-0.060432543373,0.010291730120
DK,-0.159300422674,0.445680743456
ES,-0.596262543125,-0.100080165241
FR,-0.080890114512,0.319098686306
GR,-0.018321344699,0.240693659378
HU,-0.057629143028,0.051483342838
IE,-0.196943840753,0.327025493543
IT,-0.062845324023,0.201876759089
LT,-0.573807286485,-0.004069435422
LU,-0.001912226158,0.098406925528
LV,-0.005821173124,0.005157778366
MT,-0.411732935495,0.227126720127
PL,-0.183399767134,0.038683294548
PT,0.033811794791,0.447621771061
RO,-0.073417438041,0.096743682347
SE,-0.002037792783,0.703438391070
SK,-0.064129795607,0.192284485208
UK,-0.079446784927,0.356024735227
