DMUs,d_0.04800000000000003_opt,d_0.04800000000000003_pes
AT,-0.207102120036,-0.107544042998
BE,0.018118375138,0.032984869910
BG,-0.044293216381,-0.008502714996
CY,0.003532161368,0.010207370072
CZ,-0.034802386061,0.102821639989
DE,0.000829855671,0.004162320021
DK,-0.039545540782,0.065102200231
ES,-0.472494756302,-0.353895844797
FR,-0.007278487652,0.062704396724
GR,0.023686769945,0.059812728083
HU,-0.004629974797,0.005890218901
IE,-0.043476953294,0.099683823520
IT,-0.021342184643,0.016347552608
LT,-0.039568151745,-0.022195052200
LU,0.014465244864,0.029185792267
LV,-0.002781721851,-0.000205074564
MT,-0.290182356806,-0.135492107955
PL,-0.072535864767,0.017160168793
PT,0.093600824498,0.149994019967
RO,0.001529051678,0.018843525252
SE,-0.002360738815,-0.001174426096
SK,-0.024073221040,0.014030034707
UK,-0.003220701255,0.064981691573
