DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,23.334300000000,35.590700000000,893829903.911999821663,1363316318.088000297546,330717367.569599926472,504427500.030400097370,110022.145199999984,167811.554800000042
BE,31.680000000000,48.320000000000,1378619492.975999593735,2102742863.024000406265,254375942.673599958420,387987548.926400065422,29.430720000000,44.889280000000
BG,67.320000000000,102.680000000000,456794941.363199889660,696727637.836800098419,231551249.291999936104,353174127.708000063896,447478.970399999875,682518.429600000032
CY,53.460000000000,81.540000000000,503872618.787999868393,768532984.212000131607,147442895.344799965620,224887648.455200046301,6528.424319999997,9957.495680000000
CZ,45.432969999120,69.296752220880,11383158004.415996551514,17362190491.584003448486,3930664517.207999229431,5995255980.792000770569,65456.051759999980,99837.008240000010
DE,43.560000000000,66.440000000000,209241966.779999941587,319146838.220000028610,43950678.346079990268,67035883.133920013905,198158.495039999951,302241.744960000040
DK,51.926355003600,79.200804096400,8039045897.783998489380,12261575056.216001510620,3193816529.375999450684,4871376726.624000549316,40395.959999999992,61614.040000000008
ES,36.312421733280,55.385612946720,11399939289.287998199463,17387786188.712001800537,4115905733.015998840332,6277795612.984001159668,657293.266079999856,1002538.213920000126
FR,60.390000000000,92.110000000000,5461967845.223999023438,8330880248.776000976562,1908317215.727999448776,2910665652.272000312805,276769.856879999919,422143.923120000109
GR,58.079999997360,88.586666662640,3202142853.887999057770,4884076474.112000465393,936203921.135999798775,1427947394.864000320435,59189.700239999984,90279.239760000011
HU,39.600000000000,60.400000000000,738628733.303999781609,1126595340.696000099182,316541480.111999928951,482805691.888000071049,56658.143519999983,86417.976480000012
IE,44.495352000000,67.866648000000,13547196891.359996795654,20662896268.640003204346,4260561288.191998958588,6498431863.808000564575,178451.063999999955,272182.936000000045
IT,67.320000000000,102.680000000000,2735008394.183999538422,4171578459.816000461578,1267915857.911999702454,1933891864.088000297546,140857.429679999972,214843.150320000044
LT,31.680000000000,48.320000000000,104998463.459999978542,160149171.540000021458,22386176.984159994870,34144572.975840002298,158541.767999999953,241816.232000000047
LU,67.320000000000,102.680000000000,1341681686.927999734879,2046403381.072000265121,351296998.905599951744,535816634.694400072098,663.696000000000,1012.304000000000
LV,63.360000000000,96.640000000000,143261395.991999953985,218509806.008000046015,84470750.495999976993,128839225.504000023007,8246.723759999999,12578.336240000002
MT,67.026666666960,102.232592593040,13362148118.087997436523,20380650159.912002563477,5557369885.847998619080,8476392452.152001380920,35127.100799999993,53577.699200000010
PL,62.238330000000,94.929170000000,750928621.053599834442,1145355775.546400070190,196414073.539199948311,299581061.660800039768,453395.550959999906,691542.709040000103
PT,66.330000000000,101.170000000000,5944257091.871998786926,9066493140.128002166748,1086451119.863999843597,1657112314.136000156403,2097.342719999999,3198.977280000001
RO,38.610000000000,58.890000000000,1320306002.135999679565,2013800063.864000320435,452597363.618399918079,690325271.781600117683,64365.586559999982,98173.773440000004
SE,63.336240000000,96.603760000000,78809138.472239986062,120203837.467760011554,32256456.669359989464,49199241.990640006959,25182.431999999993,38409.568000000007
SK,48.109545000000,73.379205000000,2588733494.423999309540,3948472299.576000690460,1186400510.063999652863,1809560373.936000347137,113911.079039999968,173743.160960000008
UK,46.783068750000,71.355993750000,5553699760.223999023438,8470794583.776000976562,1865978641.295999526978,2846088634.704000473022,203088.473279999947,309761.206720000017
