DMUs,d_0.056000000000000036_opt,d_0.056000000000000036_pes
AT,-0.215398626456,-0.099247536578
BE,0.016915860368,0.034259897487
BG,-0.051926690444,-0.007424342470
CY,0.002987100955,0.010774767893
CZ,-0.046180933581,0.114380305833
DE,-0.000940751993,0.004379707931
DK,-0.048279782519,0.073634412259
ES,-0.482377998927,-0.344012602172
FR,-0.013055527792,0.068591426763
GR,0.020697841129,0.062844662340
HU,-0.005548330546,0.006770842734
IE,-0.055332245646,0.111692261263
IT,-0.024500268990,0.019471042122
LT,-0.041936595655,-0.020818495293
LU,0.013215900818,0.030384065412
LV,-0.003018457195,-0.000022109193
MT,-0.303073210877,-0.122601253884
PL,-0.081510804761,0.017829581459
PT,0.088992606587,0.154784705141
RO,0.000052331688,0.020219780677
SE,-0.002459886679,-0.001080290873
SK,-0.027238173633,0.017215612653
UK,-0.008855730626,0.070679385530
