DMUs,d_0.17100000000000012_opt,d_0.17100000000000012_pes
AT,-0.184225328456,0.064704459896
BE,-0.425810027980,0.102981653241
BG,-0.181730124019,0.010059659076
CY,-0.004095152958,0.033914874608
CZ,-0.205037249258,0.404797062170
DE,-0.071199531614,0.010651927781
DK,-0.176080300392,0.454750372333
ES,-0.611399535253,-0.085262021163
FR,-0.091781931587,0.327041692366
GR,-0.024466473579,0.244619593947
HU,-0.080471782622,0.052450349352
IE,-0.220967797413,0.341100460609
IT,-0.069385921497,0.205447593535
LT,-0.581312884311,-0.003022866168
LU,-0.004463889581,0.100065180660
LV,-0.006168080676,0.005442345888
MT,-0.423620351470,0.240364020601
PL,-0.200414847483,0.040658169524
PT,0.025145895522,0.454439072964
RO,-0.095942818752,0.098377435630
SE,-0.002067812261,0.707713738731
SK,-0.071578676648,0.195609927778
UK,-0.091482762807,0.363061061223
