DMUs,d_0.08800000000000006_opt,d_0.08800000000000006_pes
AT,-0.248584652135,-0.066061510899
BE,0.012162128574,0.039415244342
BG,-0.083022286344,-0.004437084684
CY,0.000824245084,0.013022849550
CZ,-0.091556242835,0.160753194325
DE,-0.018322772312,0.005245988893
DK,-0.083478202108,0.107853669895
ES,-0.528050801524,-0.304479631670
FR,-0.036079753354,0.092194393521
GR,0.008774335198,0.075005139631
HU,-0.009534326712,0.010299350992
IE,-0.102644714889,0.159853734807
IT,-0.037159088851,0.031938259163
LT,-0.051484773200,-0.015312267668
LU,0.008181704088,0.035190791559
LV,-0.003961308997,0.000706191004
MT,-0.354636627160,-0.071037837600
PL,-0.117547152756,0.020513855085
PT,0.070699996372,0.173921891435
RO,-0.005819737530,0.025738714905
SE,-0.002856478135,-0.000702454168
SK,-0.039882086441,0.029973758253
UK,-0.031300232213,0.093558576540
