DMUs,d_0.058_opt,d_0.058_pes
AT,-0.217472753061,-0.097173409973
BE,0.016616110440,0.034579518767
BG,-0.053843947479,-0.007236254692
CY,0.002851107004,0.010916883176
CZ,-0.049023401251,0.117272132859
DE,-0.001618556676,0.004434003354
DK,-0.050462669801,0.075768876485
ES,-0.484848809584,-0.341541791516
FR,-0.014498474711,0.070064515200
GR,0.019951130354,0.063603158297
HU,-0.005798731090,0.006991092817
IE,-0.058294349410,0.114696340601
IT,-0.025290204179,0.020251496990
LT,-0.042529848351,-0.020474356067
LU,0.012903962754,0.030683847047
LV,-0.003077577362,0.000023576299
MT,-0.306295924394,-0.119378540366
PL,-0.083756663033,0.017997038266
PT,0.087842743933,0.155984570843
RO,-0.000316305225,0.020564062314
SE,-0.002484673645,-0.001056736470
SK,-0.028029163460,0.018012254621
UK,-0.010262992464,0.072105188779
