DMUs,d_0.17700000000000013_opt,d_0.17700000000000013_pes
AT,-0.185169266945,0.065108544240
BE,-0.430586513521,0.103581863256
BG,-0.188939626916,0.010851060804
CY,-0.004452669195,0.034161198481
CZ,-0.212951333617,0.409090213347
DE,-0.074990028418,0.010779056368
DK,-0.182053658132,0.457968088607
ES,-0.616673600354,-0.080029460705
FR,-0.095656379481,0.329848107308
GR,-0.026558632834,0.246003853923
HU,-0.088533890714,0.052791645769
IE,-0.229446881609,0.346107694247
IT,-0.071696750315,0.206704435418
LT,-0.584026326154,-0.002757211010
LU,-0.005361756191,0.100650447178
LV,-0.006290293512,0.005542781485
MT,-0.427815910049,0.245081874153
PL,-0.206482375726,0.041343724191
PT,0.022162915445,0.456840352601
RO,-0.103892953120,0.098954054436
SE,-0.002078407371,0.709230880444
SK,-0.074297184829,0.196780828043
UK,-0.095790397984,0.365549339327
