DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,26.634100000000,32.290900000000,1020230092.343999862671,1236916129.656000137329,377485480.155200004578,457659387.444800019264,125580.832399999999,152252.867600000027
BE,36.160000000000,43.840000000000,1573575784.911999940872,1907786571.088000059128,290348298.203199982643,352015193.396800041199,33.592640000000,40.727360000000
BG,76.840000000000,93.160000000000,521392205.798399984837,632130373.401600122452,264295870.403999984264,320429506.596000015736,510758.824799999886,619238.575199999963
CY,61.020000000000,73.980000000000,575127332.555999994278,697278270.444000005722,168293405.797600001097,204037138.002400010824,7451.635839999998,9034.284159999999
CZ,51.857834443440,62.871887776560,12992897520.191999435425,15752450975.808000564575,4486516065.095999717712,5439404432.904000282288,74712.463119999986,90580.596880000012
DE,49.720000000000,60.280000000000,238831739.859999984503,289557065.140000045300,50165925.788959994912,60820635.691040009260,226180.908479999984,274219.331520000007
DK,59.269475913200,71.857683186800,9175880671.207998275757,11124740282.792001724243,3645467351.711999893188,4419725904.288000106812,46108.519999999997,55901.480000000003
ES,41.447511675360,50.250523004640,13012051916.055997848511,15775673561.944002151489,4697953008.391999244690,5695748337.608000755310,750243.828959999955,909587.651040000026
FR,68.930000000000,83.570000000000,6234367338.487998962402,7558480755.512001037598,2178180256.335999965668,2640802611.664000034332,315909.028560000006,383004.751440000022
GR,66.293333330320,80.373333329680,3654971136.255999565125,4431248191.744000434875,1068596394.831999897957,1295554921.167999982834,67559.960879999999,81908.979120000004
HU,45.200000000000,54.800000000000,843081281.447999954224,1022142792.552000045776,361304921.743999958038,438042250.256000041962,64670.406239999989,78405.713759999999
IE,50.787624000000,61.574376000000,15462962108.319997787476,18747131051.680000305176,4863064904.703999519348,5895928247.296000480652,203686.567999999970,246947.432000000030
IT,76.840000000000,93.160000000000,3121777258.007999897003,3784809595.992000102997,1447217090.343999862671,1754590631.656000137329,160776.662159999978,194923.917840000038
LT,36.160000000000,43.840000000000,119846731.019999995828,145300903.980000019073,25551898.981919996440,30978850.978080004454,180961.815999999992,219396.184000000008
LU,76.840000000000,93.160000000000,1531414450.735999822617,1856670617.264000177383,400975362.387199997902,486138271.212800025940,757.552000000000,918.448000000000
LV,72.320000000000,87.680000000000,163520583.303999990225,198250618.696000009775,96416109.151999995112,116893866.848000004888,9412.927120000000,11412.132880000001
MT,76.505185185520,92.754074074480,15251744821.655998229980,18491053456.344001770020,6343260576.775999069214,7690501761.224000930786,40094.569599999995,48610.230400000008
PL,71.039710000000,86.127790000000,857120547.263199925423,1039163849.336799979210,224189801.110399961472,271805334.089600026608,517512.093519999937,627426.166480000014
PT,75.710000000000,91.790000000000,6784859104.863999366760,8225891127.136000633240,1240090672.167999982834,1503472761.832000017166,2393.936639999999,2902.383360000000
RO,44.070000000000,53.430000000000,1507015941.831999778748,1827090124.168000221252,516601031.200800001621,626321604.199200153351,73467.790719999990,89071.569279999996
SE,72.292880000000,87.647120000000,89953865.124879986048,109059110.815120011568,36817975.794319994748,44637722.865680001676,28743.583999999999,34848.416000000005
SK,54.912915000000,66.575835000000,2954817018.887999534607,3582388775.112000465393,1354174319.567999839783,1641786564.432000160217,130019.716479999988,157634.523520000017
UK,53.398856250000,64.740206250000,6339071443.487998962402,7685422900.512001037598,2129854408.751999855042,2582212867.248000144958,231808.055359999969,281041.624639999995
