DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,0.000000000000,0.898885861451,0.936679906676,0.952349514759,0.043915696239,0.058028135059,0.132355874640,0.171921451208
BE,0.721110779337,0.876381009256,0.899742905412,0.923911292547,0.033015075338,0.043869857337,0.000009366902,1.000000000000
BG,0.000000000000,0.291878172589,0.969978396017,0.977986404782,0.029755988544,0.039636790582,0.538426441103,0.699346439832
CY,0.257166318304,0.519184831293,0.966391462077,0.975224783077,0.017746345258,0.024038058497,0.007819191056,0.010166908162
CZ,0.428153283752,0.650829663098,0.137478904740,0.337035469021,0.557944078534,0.725674194821,0.078728336369,0.102267292304
DE,0.468050164228,0.681546730367,0.988839907777,0.992508099677,0.002968923626,0.004844395917,0.238412634595,0.309673334828
DK,0.289835101650,0.544336903426,0.392272893506,0.533204292230,0.452731206389,0.589018395369,0.048572876777,0.063099856281
ES,0.622433717614,0.800408404213,0.136200308098,0.336051062757,0.584394256422,0.760029023573,0.790901435047,1.000000000000
FR,0.109547626157,0.405531501941,0.588625161444,0.684378162235,0.269177641526,0.350609742156,0.333007728987,0.432538227543
GR,0.158753856929,0.443415945102,0.760805341143,0.816941663420,0.130371763702,0.170321647970,0.071187872756,0.092473356807
HU,0.552403702598,0.746491489997,0.948504966381,0.961453764266,0.041891553052,0.055399075517,0.068141584773,0.088516683909
IE,0.448125858465,0.666206778143,0.000000000000,0.210090872579,0.605049298823,0.786856837266,0.214698170734,0.278871789813
IT,0.000000000000,0.291878172589,0.796397165964,0.844344218812,0.177736167445,0.231840930993,0.169460773699,0.220115170675
LT,0.721110779337,0.876381009256,0.996782410051,0.998623123552,0.000845044325,1.000000000000,0.190740797521,0.247754741846
LU,0.000000000000,0.291878172589,0.902557264093,0.926078099673,0.046854215658,0.061844832694,0.000762011076,0.001000685889
LV,0.046282472380,0.356822932219,0.993867087571,0.996378583235,0.008754693881,0.012359246938,0.009886865422,0.012852508200
MT,0.000000000000,0.296688895520,0.000000000000,0.220946011083,0.790217690994,1.000000000000,0.042232721592,0.054864942076
PL,0.070175612123,0.375218535384,0.947567815543,0.960732241055,0.024738829997,0.033120251319,0.545546016231,0.708593704079
PT,0.000000000000,0.308114362496,0.551878665820,0.656086612507,0.151825224349,0.198186487662,0.002487155427,0.003241390621
RO,0.573492087190,0.762727679904,0.904185916428,0.927332017842,0.061318667616,0.080631994434,0.077416151259,0.100562959919
SE,0.046788593610,0.357212600776,0.000000000000,0.998777822395,0.001299131931,0.002675586015,0.030266043216,0.039322014990
SK,0.371138492834,0.606933319648,0.807542116844,0.852924844711,0.166096773686,0.216723097720,0.137035529782,0.177999623979
UK,0.399394292139,0.628687784600,0.581635939858,0.678997080129,0.263132211407,0.342757631772,0.244345005515,0.317378598207
