DMUs,d_0.10800000000000008_opt,d_0.10800000000000008_pes
AT,-0.174313974321,0.060559158023
BE,-0.375126798806,0.096705370855
BG,-0.106345593050,0.001137772749
CY,-0.000270586618,0.031735497179
CZ,-0.121617362417,0.360962637000
DE,-0.031134481803,0.008823227827
DK,-0.114016424564,0.421474119149
ES,-0.553842596249,-0.140121727205
FR,-0.050339919726,0.297667853359
GR,0.000197987204,0.230040297152
HU,-0.014796030094,0.049063718703
IE,-0.131938630454,0.289721112868
IT,-0.045092335699,0.192137942482
LT,-0.553759684230,-0.014237557685
LU,0.005079380061,0.094229186751
LV,-0.004877858902,0.004810281438
MT,-0.379566986386,0.189716175102
PL,-0.138690672066,0.033085400030
PT,0.059383464533,0.428769170959
RO,-0.020582603432,0.092468471089
SE,-0.001956563608,0.692034870652
SK,-0.048992003054,0.183224466440
UK,-0.047695858065,0.337084836380
