DMUs,d_0.18100000000000013_opt,d_0.18100000000000013_pes
AT,-0.185798559271,0.065377933803
BE,-0.433527584353,0.103982003265
BG,-0.193748905272,0.011373318498
CY,-0.004690484971,0.034325414396
CZ,-0.218229079578,0.411964547703
DE,-0.077461952810,0.010863808758
DK,-0.186050404437,0.460118151909
ES,-0.620169947311,-0.076540322378
FR,-0.098248025914,0.331719926228
GR,-0.027932259184,0.246926306713
HU,-0.093908629442,0.053019176713
IE,-0.235099616570,0.349457620693
IT,-0.073238009997,0.207541349916
LT,-0.585839825938,-0.002582435993
LU,-0.005959519869,0.101040624856
LV,-0.006371702905,0.005609738549
MT,-0.430612949102,0.248240743409
PL,-0.210545289346,0.041797507498
PT,0.020195154789,0.458439759658
RO,-0.109193042699,0.099338466973
SE,-0.002085470777,0.710244723616
SK,-0.076134917526,0.197560637549
UK,-0.098679068892,0.367209617848
