DMUs,d_0.20600000000000016_opt,d_0.20600000000000016_pes
AT,-0.189731636309,0.067061618570
BE,-0.451984355507,0.106482878327
BG,-0.220922618184,0.014542924559
CY,-0.006166678873,0.035351763867
CZ,-0.251244751918,0.430158384640
DE,-0.093108251281,0.011393511201
DK,-0.211286417781,0.473647322828
ES,-0.638689160420,-0.054719272846
FR,-0.114600908540,0.343434805487
GR,-0.036158504439,0.252684803156
HU,-0.127500746491,0.054441245115
IE,-0.270429439907,0.370615234116
IT,-0.083270687291,0.212754768084
LT,-0.596186008259,-0.001534220805
LU,-0.009680156266,0.103479235344
LV,-0.006879304639,0.006028220199
MT,-0.448094443183,0.268239158051
PL,-0.236259669100,0.044576239145
PT,0.008252683551,0.468408619909
RO,-0.142318602568,0.101741045330
SE,-0.002129617068,0.716625991561
SK,-0.088068480345,0.202420492548
UK,-0.117031236320,0.377612582208
