DMUs,d_0.05100000000000003_opt,d_0.05100000000000003_pes
AT,-0.210213309943,-0.104432853090
BE,0.017666773260,0.033462356732
BG,-0.047149082862,-0.007991731581
CY,0.003327560437,0.010419944798
CZ,-0.039070968148,0.107154519116
DE,0.000649587129,0.004243879233
DK,-0.042821386260,0.068300721577
ES,-0.476200972287,-0.350189628813
FR,-0.009445862828,0.064911035085
GR,0.022565530715,0.060949318991
HU,-0.004957314777,0.006220382216
IE,-0.047923981129,0.104185514684
IT,-0.022526155642,0.017519174253
LT,-0.040455465483,-0.021678843360
LU,0.013996442505,0.029634984628
LV,-0.002870545317,-0.000136420625
MT,-0.295016427082,-0.130658037678
PL,-0.075899876708,0.017411120784
PT,0.091871098871,0.151788881143
RO,0.000974874514,0.019359457631
SE,-0.002397919264,-0.001139140898
SK,-0.025260264489,0.015224440813
UK,-0.005334959161,0.067117292289
