DMUs,d_0.07100000000000005_opt,d_0.07100000000000005_pes
AT,-0.230954575993,-0.083691587041
BE,0.014676313947,0.036665475012
BG,-0.066391938341,-0.006018185909
CY,0.001969793796,0.011843220721
CZ,-0.067478285307,0.136090068078
DE,-0.007398399491,0.004786424329
DK,-0.064644872268,0.089656664021
ES,-0.503482763350,-0.325481522249
FR,-0.023864839005,0.079652579021
GR,0.015102600580,0.068538371660
HU,-0.007422191932,0.008423634772
IE,-0.077531417657,0.134242254004
IT,-0.030428818059,0.025320380527
LT,-0.046397276609,-0.018237451094
LU,0.010877639489,0.032634505400
LV,-0.003461235952,0.000319988992
MT,-0.327243562260,-0.098430902501
PL,-0.098375525066,0.019086516842
PT,0.080390005179,0.163805095187
RO,-0.002707143862,0.022804013344
SE,-0.002645788924,-0.000903434673
SK,-0.033168175617,0.023192839769
UK,-0.019395624507,0.081386375459
