DMUs,d_0.19800000000000015_opt,d_0.19800000000000015_pes
AT,-0.188473051657,0.066522839445
BE,-0.446064298033,0.105682598307
BG,-0.212703394800,0.013546119318
CY,-0.005696268572,0.035023332037
CZ,-0.240674250658,0.424292485585
DE,-0.088064955214,0.011224006419
DK,-0.203163539427,0.469300623627
ES,-0.633314814967,-0.061704631182
FR,-0.109339148202,0.339683024590
GR,-0.033590759585,0.250843345836
HU,-0.116751269036,0.053986183227
IE,-0.259123852236,0.363802586552
IT,-0.080115395088,0.211089667574
LT,-0.592807806252,-0.001861147402
LU,-0.008492511996,0.102698879988
LV,-0.006717100063,0.005894306071
MT,-0.442500365077,0.261790773598
PL,-0.227971176738,0.043697644298
PT,0.012009973264,0.465223876440
RO,-0.131718423410,0.100972220256
SE,-0.002115490255,0.714575480565
SK,-0.084167146043,0.200867915091
UK,-0.111103603911,0.374278672110
