DMUs,d_0.12500000000000008_opt,d_0.12500000000000008_pes
AT,-0.176988466706,0.061660649937
BE,-0.388884334653,0.098401162820
BG,-0.126631320883,0.003659589329
CY,-0.001325406983,0.032232749506
CZ,-0.144468377057,0.372577690918
DE,-0.041989648419,0.009553630540
DK,-0.131188495785,0.430364787159
ES,-0.569770900245,-0.125332980574
FR,-0.062101430129,0.305577506411
GR,-0.007023152573,0.233982743667
HU,-0.022641370886,0.049944665132
IE,-0.155962167562,0.303380168311
IT,-0.051709855987,0.195750573141
LT,-0.561648156546,-0.010847155790
LU,0.002465358076,0.095734919396
LV,-0.005227249872,0.004886602890
MT,-0.391454402361,0.204968107872
PL,-0.154984151922,0.035199005843
PT,0.049394034442,0.435855359676
RO,-0.037808307382,0.094034752408
SE,-0.001986583086,0.696221905785
SK,-0.054874381668,0.186583627381
UK,-0.059515977893,0.344067718557
