DMUs,d_0.10500000000000008_opt,d_0.10500000000000008_pes
AT,-0.173842005076,0.060363799170
BE,-0.372692855886,0.096404571791
BG,-0.102770009498,0.000683543965
CY,-0.000081256227,0.031647746776
CZ,-0.117460483215,0.358928333490
DE,-0.029215534817,0.008691820025
DK,-0.110758323332,0.419911693704
ES,-0.551000755194,-0.142730392050
FR,-0.048222255540,0.296273288734
GR,0.001515591978,0.229343896243
HU,-0.014162873131,0.048906121389
IE,-0.127699197432,0.287325520064
IT,-0.043901296411,0.191498710681
LT,-0.552108367778,-0.014801021382
LU,0.005545841108,0.093963476143
LV,-0.004816108848,0.004796802062
MT,-0.377469207096,0.186979884115
PL,-0.135843656071,0.032706739073
PT,0.061073782598,0.427518801673
RO,-0.017648560257,0.092189078560
SE,-0.001951266053,0.691299209937
SK,-0.047829821040,0.182630294833
UK,-0.045503780847,0.335854552508
