DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,23.304837500000,35.620162500000,892701330.800999760628,1364444891.199000120163,330299795.135799944401,504845072.464200019836,109883.228349999976,167950.471650000021
BE,31.640000000000,48.360000000000,1376878811.797999620438,2104483544.202000141144,254054760.927799940109,388308730.672200024128,29.393560000000,44.926440000000
BG,67.235000000000,102.765000000000,456218180.073599934578,697304399.126400113106,231258886.603499948978,353466490.396500051022,446913.971699999878,683083.428300000029
CY,53.392500000000,81.607500000000,503236415.986499905586,769169187.013500094414,147256730.072899967432,225073813.727100014687,6520.181359999998,9965.738640000000
CZ,45.375605138010,69.354117081990,11368785330.167997360229,17376563165.832000732422,3925701556.958999156952,6000218941.041000366211,65373.405229999982,99919.654770000008
DE,43.505000000000,66.495000000000,208977772.377499938011,319411032.622500002384,43895185.065339989960,67091376.414660006762,197908.294919999957,302491.945080000034
DK,51.860791424050,79.266367675950,8028895587.306998252869,12271725366.693000793457,3189783932.747999191284,4875409323.251999855042,40344.954999999987,61665.045000000006
ES,36.266572715940,55.431461964060,11385545426.548997879028,17402180051.451000213623,4110708882.342998981476,6282992463.657000541687,656463.350339999888,1003368.129660000093
FR,60.313750000000,92.186250000000,5455071421.176999092102,8337776672.823000907898,1905907724.293999671936,2913075143.706000328064,276420.399989999947,422493.380010000023
GR,58.006666664030,88.659999995970,3198099744.223999023438,4888119583.776000022888,935021845.477999806404,1429129470.522000074387,59114.965769999988,90353.974230000007
HU,39.550000000000,60.450000000000,737696121.266999840736,1127527952.733000040054,316141806.525999903679,483205365.474000036716,56586.605459999984,86489.514540000004
IE,44.439171000000,67.922829000000,13530091844.779996871948,20680001315.220001220703,4255181791.615999221802,6503811360.384000778198,178225.746999999945,272408.253000000026
IT,67.235000000000,102.765000000000,2731555100.756999492645,4175031753.243000030518,1266314954.050999641418,1935492767.949000120163,140679.579389999970,215021.000610000017
LT,31.640000000000,48.360000000000,104865889.642499968410,160281745.357500016689,22357911.609179995954,34172838.350820004940,158341.588999999949,242016.411000000022
LU,67.235000000000,102.765000000000,1339987644.393999576569,2048097423.606000185013,350853442.088799953461,536260191.511200070381,662.858000000000,1013.142000000000
LV,63.280000000000,96.720000000000,143080510.390999972820,218690691.609000027180,84364095.507999986410,128945880.492000013590,8236.311229999999,12588.748770000002
MT,66.942037037330,102.317222222670,13345276718.948997497559,20397521559.051002502441,5550353004.678998947144,8483409333.321000099182,35082.748399999989,53622.051600000006
PL,62.159746250000,95.007753750000,749980478.855299830437,1146303917.744699954987,196166075.971599936485,299829059.228399991989,452823.081829999923,692115.178170000087
PT,66.246250000000,101.253750000000,5936751716.755998611450,9073998515.244001388550,1085079338.146999835968,1658484095.853000164032,2094.694559999999,3201.625440000000
RO,38.561250000000,58.938750000000,1318638949.102999687195,2015467116.897000074387,452025902.300699949265,690896733.099300146103,64284.316879999977,98255.043120000002
SE,63.256270000000,96.683730000000,78709631.984269976616,120303343.955730006099,32215728.820029992610,49239969.839970000088,25150.635999999995,38441.364000000001
SK,48.048800625000,73.439949375000,2585464891.526999473572,3951740902.473000049591,1184902529.621999740601,1811058354.378000020981,113767.251919999966,173886.988080000010
UK,46.723999218750,71.415063281250,5546687513.051999092102,8477806830.948000907898,1863622607.657999515533,2848444668.342000007629,202832.048439999955,310017.631560000009
