DMUs,d_0.16200000000000012_opt,d_0.16200000000000012_pes
AT,-0.182809420723,0.064098333379
BE,-0.418620345190,0.102081338219
BG,-0.170925765100,0.008854277759
CY,-0.003557151120,0.033545388798
CZ,-0.193171914640,0.398397895228
DE,-0.065503476068,0.010461234902
DK,-0.167169910422,0.449940192220
ES,-0.603421652919,-0.093108288553
FR,-0.085999784265,0.322835011436
GR,-0.021254300498,0.242541877932
HU,-0.068378620484,0.051938404727
IE,-0.208249211271,0.333628635303
IT,-0.065922025364,0.203558974116
LT,-0.577305396135,-0.003429023197
LU,-0.003114403289,0.099187280884
LV,-0.005984540618,0.005291692494
MT,-0.417327013601,0.233332441678
PL,-0.191374272412,0.039618696246
PT,0.029693264393,0.450832386332
RO,-0.084017617199,0.097512507421
SE,-0.002051919596,0.705446082843
SK,-0.067587909935,0.193850869504
UK,-0.085079279687,0.359333422125
