DMUs,d_0.06700000000000005_opt,d_0.06700000000000005_pes
AT,-0.226806322783,-0.087839840251
BE,0.015271589880,0.036022089110
BG,-0.062515248188,-0.006392145593
CY,0.002240477996,0.011557716283
CZ,-0.061803765659,0.130296046775
DE,-0.004823398992,0.004678078983
DK,-0.060282329781,0.085380955516
ES,-0.497686521039,-0.330423143562
FR,-0.020985241039,0.076700006472
GR,0.016593515594,0.067018923850
HU,-0.006923430754,0.007982683560
IE,-0.071615371728,0.128224528671
IT,-0.028846961352,0.023761476221
LT,-0.045205201414,-0.018925729547
LU,0.011502213437,0.032033919464
LV,-0.003343302229,0.000228885198
MT,-0.320798135224,-0.104876329537
PL,-0.093873569555,0.018751106432
PT,0.082679210770,0.161394829579
RO,-0.001972480456,0.022114406449
SE,-0.002596214992,-0.000950640813
SK,-0.031587388245,0.021598368262
UK,-0.016588272712,0.078528138621
