DMUs,d_0.1560000000000001_opt,d_0.1560000000000001_pes
AT,-0.181865482234,0.063694249035
BE,-0.413817730302,0.101481128204
BG,-0.163729428604,0.008038320973
CY,-0.003197371659,0.033299064925
CZ,-0.185265619195,0.394158299430
DE,-0.061700960288,0.010334106316
DK,-0.161263257923,0.446744184456
ES,-0.598058312414,-0.098337423475
FR,-0.082164867738,0.320032508510
GR,-0.019061627122,0.241155835409
HU,-0.060316512392,0.051597108310
IE,-0.199770179967,0.328672930657
IT,-0.063614297535,0.202297620123
LT,-0.574676101579,-0.003704779223
LU,-0.002212998745,0.098602014367
LV,-0.005862034383,0.005191256898
MT,-0.413131455021,0.228674272271
PL,-0.185387938806,0.038918164894
PT,0.032775243480,0.448424829850
RO,-0.076067482831,0.096935888616
SE,-0.002041324486,0.703939614394
SK,-0.064986358001,0.192676329173
UK,-0.080849596107,0.356851488524
