DMUs,d_0.18400000000000014_opt,d_0.18400000000000014_pes
AT,-0.186270528516,0.065579975975
BE,-0.435735593216,0.104282108273
BG,-0.197357413172,0.011762232079
CY,-0.004868563327,0.034448576333
CZ,-0.222188266754,0.414126800246
DE,-0.079321665090,0.010927373051
DK,-0.189055508916,0.461733304356
ES,-0.622781899634,-0.073923066366
FR,-0.100196294230,0.333124251607
GR,-0.028951644438,0.247617945047
HU,-0.097939683488,0.053189824921
IE,-0.239339174274,0.351976321295
IT,-0.074452406791,0.208168526347
LT,-0.587048322017,-0.002452597294
LU,-0.006407408599,0.101333258114
LV,-0.006432725242,0.005659956347
MT,-0.432710728392,0.250617141178
PL,-0.213601835103,0.042136154027
PT,0.018730054314,0.459638543199
RO,-0.113168109884,0.099626776376
SE,-0.002090768332,0.711006384340
SK,-0.077526412768,0.198145083695
UK,-0.100854358711,0.368455579539
