DMUs,d_0.05300000000000003_opt,d_0.05300000000000003_pes
AT,-0.212287436548,-0.102358726486
BE,0.017366144501,0.033781113692
BG,-0.049057457076,-0.007706820692
CY,0.003191295308,0.010561794278
CZ,-0.041915605068,0.110044185617
DE,0.000074120896,0.004298226188
DK,-0.045004946705,0.070433774513
ES,-0.478671782943,-0.347718818157
FR,-0.010890122781,0.066382792512
GR,0.021818298469,0.061707302596
HU,-0.005175493456,0.006440538183
IE,-0.050887803155,0.107187622855
IT,-0.023315676744,0.018300046648
LT,-0.041047575446,-0.021334704133
LU,0.013684106459,0.029934552930
LV,-0.002929729165,-0.000090679293
MT,-0.298239140600,-0.127435324161
PL,-0.078143611164,0.017578473958
PT,0.090719044406,0.152986552424
RO,0.000605694475,0.019703521507
SE,-0.002422706230,-0.001115607074
SK,-0.026051502642,0.016020835303
UK,-0.006743716428,0.068541715692
