DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,-88.682125000000,147.607125000000,-3397005064.109999656677,5654151286.109999656677,-1256893025.737999916077,2092037893.338000059128,-418139.718499999959,695973.418500000029
BE,-120.400000000000,200.400000000000,-5239450345.779999732971,8720812701.779998779297,-966757054.857999920845,1609120546.457999944687,-111.851600000000,186.171600000000
BG,-255.850000000000,425.850000000000,-1736051481.695999860764,2889574060.895999908447,-880011692.384999990463,1464737069.384999990463,-1700646.086999999825,2830643.486999999732
CY,-203.175000000000,338.175000000000,-1914970432.514999866486,3187376035.514999866486,-560357468.419000029564,932688012.218999981880,-24811.309599999997,41297.229599999991
CZ,-172.668231941100,287.397954161100,-43261749486.479995727539,72007097982.479995727539,-14938510349.489999771118,24864430847.489997863770,-248766.055299999978,414059.115300000005
DE,-165.550000000000,275.550000000000,-795225151.524999976158,1323613956.524999856949,-167034775.027399986982,278021336.507399976254,-753102.361199999927,1253502.601199999917
DK,-197.346374445500,328.473533545500,-30552434535.769996643066,50853055489.769996643066,-12138115850.279998779297,20203309106.279998779297,-153525.049999999988,255535.049999999988
ES,-138.005542193400,229.703576873400,-43325526844.389999389648,72113252322.389999389648,-15642520525.729999542236,26036221871.729999542236,-2498046.377399999648,4157877.857399999630
FR,-229.512500000000,382.012500000000,-20758236381.469997406006,34551084475.470001220703,-7252569216.339999198914,12071552084.340000152588,-1051865.238899999997,1750779.018900000025
GR,-220.733333323300,367.399999983300,-12169760088.639999389648,20255979416.639999389648,-3558047730.579999923706,5922199046.579999923706,-224950.754699999990,374419.694699999993
HU,-150.500000000000,250.500000000000,-2807162231.369999885559,4672386305.369999885559,-1203017493.859999895096,2002364665.859999895096,-215329.560599999968,358405.680599999963
IE,-169.104810000000,281.466810000000,-51486190205.799995422363,85696283365.800003051758,-16192284693.759998321533,26951277845.759998321533,-678204.169999999925,1128838.169999999925
IT,-255.850000000000,425.850000000000,-10394413215.269998550415,17301000069.270000457764,-4818720621.609999656677,8020528343.609999656677,-535329.372899999958,891029.952900000033
LT,-120.400000000000,200.400000000000,-399047190.674999952316,664194825.674999952316,-85078778.689799994230,141609528.649800002575,-602538.789999999921,1002896.789999999921
LU,-255.850000000000,425.850000000000,-5099068027.339999198914,8487153095.339999198914,-1335106018.567999839783,2222219652.167999744415,-2522.380000000000,4198.380000000000
LV,-240.800000000000,400.800000000000,-544465659.009999990463,906236861.009999990463,-321031513.879999995232,534341489.879999995232,-31341.715300000000,52166.775300000001
MT,-254.735185186300,423.994444446300,-50782911408.389999389648,84525709686.389999389648,-21120812318.689998626709,35154574656.689994812012,-133500.723999999987,222205.524000000005
PL,-236.537087500000,393.704587500000,-2853908016.882999420166,4750192413.482999801636,-746472678.475999951363,1242467813.675999879837,-1723132.081299999962,2868070.341299999971
PT,-252.087500000000,419.587500000000,-22591179099.159999847412,37601929331.159996032715,-4129062968.169999599457,6872626402.170000076294,-7970.961599999999,13267.281599999998
RO,-146.737500000000,244.237500000000,-5017829629.329999923706,8351935695.329999923706,-1720098566.276999950409,2863021201.677000045776,-244621.736799999955,407161.096799999941
SE,-240.709700000000,400.649700000000,-299514528.789699971676,498527504.729699969292,-122590826.483299985528,204046525.143299996853,-95705.959999999992,159297.959999999992
SK,-182.840568750000,304.329318750000,-9838494719.969999313354,16375700513.969999313354,-4508921130.420000076294,7504882014.420000076294,-432919.631199999945,720573.871199999936
UK,-177.799289062500,295.938351562500,-21106863987.719997406006,35131358331.720001220703,-7091661250.379999160767,11803728526.379999160767,-771838.768399999943,1284688.448399999877
