DMUs,d_0.16400000000000012_opt,d_0.16400000000000012_pes
AT,-0.183124066886,0.064233028161
BE,-0.420219531519,0.102281408224
BG,-0.173325710209,0.009124053408
CY,-0.003676882339,0.033627496756
CZ,-0.195808048655,0.399815776994
DE,-0.066770067860,0.010503611097
DK,-0.169144799665,0.451007435559
ES,-0.605201463505,-0.091364939905
FR,-0.087281628142,0.323769525342
GR,-0.021975968916,0.243003731504
HU,-0.071065989848,0.052052170199
IE,-0.211075559646,0.335285042821
IT,-0.066691539418,0.203979018919
LT,-0.578189393827,-0.003337983017
LU,-0.003414563458,0.099382369724
LV,-0.006025350099,0.005325171026
MT,-0.418725533127,0.234890383913
PL,-0.193376969566,0.039850857341
PT,0.028675006051,0.451634358859
RO,-0.086667661989,0.097704713690
SE,-0.002055451299,0.705949177543
SK,-0.068465632908,0.194242054989
UK,-0.086496201055,0.360161293408
