DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,23.540537500000,35.384462500000,901729915.688999772072,1355416306.311000108719,333640374.606199920177,501504492.993800044060,110994.563149999973,166839.136850000010
BE,31.960000000000,48.040000000000,1390804261.221999645233,2090558094.778000116348,256624214.894199937582,385739276.705800056458,29.690840000000,44.629160000000
BG,67.915000000000,102.085000000000,460832270.390399932861,692690308.809600114822,233597788.111499935389,351127588.888500034809,451433.961299999850,678563.438699999941
CY,53.932500000000,81.067500000000,508326038.398499906063,764079564.601500034332,148746052.248099982738,223584491.551900029182,6586.125039999998,9899.794959999999
CZ,45.834524026890,68.895198193110,11483766724.151996612549,17261581771.847999572754,3965405238.950999259949,5960515259.049000740051,66034.577469999989,99258.482530000008
DE,43.945000000000,66.055000000000,211091327.597499966621,317297477.402500033379,44339131.311259992421,66647430.168740004301,199909.895879999938,300490.344120000023
DK,52.385300060450,78.741859039550,8110098071.122998237610,12190522882.877000808716,3222044705.771999359131,4843148550.228000640869,40752.994999999988,61257.005000000005
ES,36.633364854660,55.064669825340,11500696328.460996627808,17287029149.539001464844,4152283687.726999282837,6241417658.273000717163,663102.676259999862,996728.803740000003
FR,60.923750000000,91.576250000000,5510242813.552998542786,8282605280.447000503540,1925183655.765999555588,2893799212.234000205994,279216.055109999957,419697.724890000012
GR,58.593333330670,88.073333329330,3230444621.535999298096,4855774706.464000701904,944478450.741999745369,1419672865.258000135422,59712.841529999991,89756.098470000012
HU,39.950000000000,60.050000000000,745157017.562999844551,1120067056.437000036240,319339195.213999927044,480007976.786000013351,57158.909939999983,85917.210059999998
IE,44.888619000000,67.473381000000,13666932217.419996261597,20543160942.580001831055,4298217764.223999023438,6460775387.776000022888,180028.282999999967,270605.717000000004
IT,67.915000000000,102.085000000000,2759181448.172999382019,4147405405.827000141144,1279122184.938999652863,1922685537.061000108719,142102.381709999987,213598.198290000029
LT,31.960000000000,48.040000000000,105926480.182499974966,159221154.817499995232,22584034.609019994736,33946715.350980006158,159943.020999999979,240414.979000000021
LU,67.915000000000,102.085000000000,1353539984.665999650955,2034545083.334000110626,354401896.623199939728,532711736.976800024509,669.562000000000,1006.438000000000
LV,63.920000000000,96.080000000000,144527595.198999971151,217243606.800999999046,85217335.411999985576,128092640.588000014424,8319.611469999998,12505.448530000001
MT,67.619074074370,101.640185185630,13480247912.060997009277,20262550365.939002990723,5606488054.030999183655,8427274283.969000816345,35437.567599999995,53267.232400000008
PL,62.788416250000,94.379083750000,757565616.441699743271,1138718780.158299922943,198150056.512399941683,297845078.687600016594,457402.834869999904,687535.425129999989
PT,66.916250000000,100.583750000000,5996794717.683999061584,9013955514.315999984741,1096053591.882999658585,1647509842.117000102997,2115.879840000000,3180.440160000000
RO,38.951250000000,58.548750000000,1331975373.366999626160,2002130692.633000135422,456597592.842299938202,686325042.557700037956,64934.474319999979,97604.885679999992
SE,63.896030000000,96.043970000000,79505683.888029977679,119507292.051970005035,32541551.614669989794,48914147.045330002904,25405.003999999994,38186.995999999999
SK,48.534755625000,72.953994375000,2611613714.702999591827,3925592079.297000408173,1196886373.157999753952,1799074510.842000007629,114917.868879999965,172736.371119999996
UK,47.196555468750,70.942507031250,5602785490.427998542786,8421708853.572000503540,1882470876.761999607086,2829596399.238000392914,204883.447159999952,307966.232840000011
