DMUs,d_0.014000000000000002_opt,d_0.014000000000000002_pes
AT,-0.171841967752,-0.142804195282
BE,0.023291666071,0.027627858023
BG,-0.019813486633,-0.014522884917
CY,0.005867976223,0.007814960583
CZ,0.013711238486,0.053851658158
DE,0.002466134743,0.003234692226
DK,-0.002376973027,0.028290793796
ES,-0.430490975144,-0.395899625955
FR,0.017367860887,0.037779373270
GR,0.036426858979,0.046963679080
HU,-0.000914100867,0.002154306130
IE,0.007033053417,0.048786000485
IT,-0.007949925973,0.003042945105
LT,-0.032863368224,-0.028045419052
LU,0.019769902506,0.024108398613
LV,-0.001771074536,-0.000986686880
MT,-0.235396227004,-0.190278237756
PL,-0.034542842912,-0.003435243737
PT,0.113342271902,0.129790263701
RO,0.007843800923,0.013010031089
SE,-0.001939360394,-0.001592342870
SK,-0.010604450534,0.000509006714
UK,0.020835110732,0.040776088036
