DMUs,d_1.01_opt,d_1.01_pes
AT,-0.883644310087,0.195580770379
BE,-0.817942210493,0.511800164228
BG,-0.942874366349,-0.000000000000
CY,-0.936494067925,0.511800164228
CZ,-0.000000000000,-0.000000000000
DE,-0.976424489036,0.449136602847
DK,-0.000000000000,-0.000000000000
ES,-0.291069761119,-0.000000000000
FR,-0.264538081843,0.230589315805
GR,-0.570805481132,0.511800164228
HU,-0.904678265845,0.511800164228
IE,-0.000000000000,-0.000000000000
IT,-0.634114833245,0.511800164228
LT,-0.990552302817,0.511800164228
LU,-0.822948282131,0.511800164228
LV,-0.985366640706,0.511800164228
MT,-0.000000000000,-0.000000000000
PL,-0.903011298426,-0.000000000000
PT,-0.199174846264,0.511800164228
RO,-0.825845265487,0.511800164228
SE,-0.994101664597,0.511800164228
SK,-0.653939037908,0.511800164228
UK,-0.252105926633,0.387740945456
