DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,0.000000000000,0.874253135264,0.933304914166,0.955724507269,0.040876094032,0.061067737267,0.123834058149,0.180443267699
BE,0.687667960585,0.909823828008,0.894537406644,0.929116791314,0.030677122293,0.046207810383,0.000011646472,1.000000000000
BG,0.000000000000,0.362944162437,0.968253594129,0.979711206670,0.027627815798,0.041764963328,0.503766749069,0.734006131866
CY,0.200731561660,0.575619587937,0.964488900631,0.977127344523,0.016391207022,0.025393196733,0.007313528911,0.010672570308
CZ,0.380192217431,0.698790729419,0.094497490895,0.380016882866,0.521817591949,0.761800681406,0.073658407399,0.107337221275
DE,0.422066288444,0.727530606151,0.988049835675,0.993298171779,0.002564975747,0.005248343796,0.223064176084,0.325021793339
DK,0.235019328959,0.599152676117,0.361918438397,0.563558747340,0.423377042609,0.618372559149,0.045443988883,0.066228744175
ES,0.584100708193,0.838741413635,0.093155530172,0.379095840683,0.546565229651,0.797858050343,0.739990479035,1.000000000000
FR,0.045797252911,0.469281875187,0.568001438196,0.705001885482,0.251638419852,0.368148963830,0.311570390836,0.453975565693
GR,0.097442022553,0.504727779477,0.748714440961,0.829032563602,0.121767173244,0.178926238428,0.066603306961,0.097057922602
HU,0.510600179158,0.788295013437,0.945715994528,0.964242736118,0.038982240521,0.058308388048,0.063753101883,0.092905166800
IE,0.401154583458,0.713178053150,0.000000000000,0.261243432862,0.565890752082,0.826015384007,0.200876160471,0.292693800076
IT,0.000000000000,0.362944162437,0.786070108427,0.854671276349,0.166082833758,0.243494264680,0.158550595889,0.231025348485
LT,0.687667960585,0.909823828008,0.996385948682,0.999019584922,0.001050794248,1.000000000000,0.178460871051,0.260034668316
LU,0.000000000000,0.362944162437,0.897491237968,0.931144125798,0.043625467373,0.065073580979,0.000710604193,0.001052092772
LV,0.000000000000,0.423708569722,0.993326150043,0.996919520763,0.007978328607,0.013135612212,0.009248111593,0.013491262029
MT,0.000000000000,0.367445229638,0.000000000000,0.271399849807,0.739140259239,1.000000000000,0.039511935641,0.057585728026
PL,0.004474059421,0.440920088086,0.944732400817,0.963567655780,0.022933600789,0.034925480527,0.510428052695,0.743711667615
PT,0.000000000000,0.378135264258,0.529433877302,0.678531401024,0.141839721482,0.208171990529,0.002324704770,0.003403841278
RO,0.532733651836,0.803486115258,0.899200602277,0.932317331993,0.057158874148,0.084791787902,0.072430684778,0.105548426400
SE,0.000000000000,0.424073156166,0.000000000000,0.998480248717,0.001002664898,0.002972053049,0.028315526218,0.041272531987
SK,0.320351914751,0.657719897731,0.797767375457,0.862699586098,0.155192642355,0.227627229050,0.128212494109,0.186822659652
UK,0.350008001456,0.678074075284,0.560665848107,0.699967171880,0.245982120867,0.359907722312,0.228614693243,0.333108910479
