DMUs,d_0.19900000000000015_opt,d_0.19900000000000015_pes
AT,-0.188630374739,0.066590186835
BE,-0.446803598840,0.105782633309
BG,-0.213727567259,0.013671607844
CY,-0.005755174365,0.035064386015
CZ,-0.241995285163,0.425023425802
DE,-0.088693508694,0.011245194517
DK,-0.204176493887,0.469843056408
ES,-0.633986440128,-0.060831596746
FR,-0.109995395265,0.340151841065
GR,-0.033914939788,0.251073592051
HU,-0.118094953718,0.054043065963
IE,-0.260537048370,0.364651957250
IT,-0.080512967907,0.211297967267
LT,-0.593226655221,-0.001819833783
LU,-0.008641123147,0.102796424408
LV,-0.006737387439,0.005911045337
MT,-0.443199624840,0.262594261606
PL,-0.229004171343,0.043808006795
PT,0.011537109898,0.465622248466
RO,-0.133043445805,0.101068323390
SE,-0.002117256106,0.714831351693
SK,-0.084650622622,0.201062118068
UK,-0.111841772094,0.374695153606
