DMUs,d_0.04000000000000002_opt,d_0.04000000000000002_pes
AT,-0.198805613616,-0.115840549418
BE,0.019326508840,0.031715379461
BG,-0.036717067628,-0.009881032586
CY,0.004078955240,0.009641675427
CZ,-0.023409958679,0.091276804829
DE,0.001305006310,0.003944600409
DK,-0.030806991701,0.056579014523
ES,-0.462611513677,-0.363779087423
FR,-0.001493037288,0.056825878231
GR,0.026679032658,0.056784076313
HU,-0.003756646342,0.005010198122
IE,-0.031610575487,0.087687896245
IT,-0.018186751757,0.013221392244
LT,-0.037337178169,-0.023571609106
LU,0.015717133170,0.027988885804
LV,-0.002544579901,-0.000388398175
MT,-0.277291502735,-0.148382962026
PL,-0.063574472157,0.016442801171
PT,0.098223071001,0.145217378092
RO,0.003009244216,0.017468665157
SE,-0.002261590951,-0.001270112312
SK,-0.020906679489,0.010846040938
UK,0.002423905139,0.059292821458
