DMUs,d_0.043000000000000024_opt,d_0.043000000000000024_pes
AT,-0.201916803523,-0.112729359510
BE,0.018872800670,0.032190789069
BG,-0.039551368226,-0.009361471487
CY,0.003873704560,0.009853611170
CZ,-0.027683745233,0.095604496971
DE,0.001127766474,0.004026284284
DK,-0.034084452303,0.059774151855
ES,-0.466317729661,-0.360072871438
FR,-0.003663567280,0.059029325759
GR,0.025556543724,0.057919435791
HU,-0.004084216383,0.005340135188
IE,-0.036061773206,0.092184911051
IT,-0.019369728269,0.014394015268
LT,-0.038091551970,-0.023055400266
LU,0.015247377120,0.028437565464
LV,-0.002633555707,-0.000319609772
MT,-0.282125573011,-0.143548891749
PL,-0.066933410311,0.016717009792
PT,0.096488084509,0.147006973174
RO,0.002453765345,0.017984074048
SE,-0.002298771400,-0.001233193088
SK,-0.022094318751,0.012039852930
UK,0.000306054944,0.061425114267
