DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,27.547437500000,31.377562500000,1055215858.784999966621,1201930363.214999914169,390430225.602999985218,444714641.996999979019,129887.254749999993,147946.445249999990
BE,37.400000000000,42.600000000000,1627536901.429999828339,1853825454.569999933243,300304932.323000013828,342058559.277000010014,34.744600000000,39.575400000000
BG,79.475000000000,90.525000000000,539271805.776000022888,614250773.424000024796,273359113.747500002384,311366263.252499997616,528273.784499999951,601723.615499999956
CY,63.112500000000,71.887500000000,594849619.402499914169,677555983.597499966621,174064529.226500004530,198266014.573500007391,7707.167599999999,8778.752399999999
CZ,53.636145137850,61.093577082150,13438450421.879999160767,15306898074.119998931885,4640367832.814999580383,5285552665.184999465942,77274.505549999987,88018.554449999996
DE,51.425000000000,58.575000000000,247021766.337499976158,281367038.662499964237,51886217.491899996996,59100343.988099999726,233937.112199999974,266463.127799999958
DK,61.301946879250,69.825212220750,9490540295.994998931885,10810080658.004999160767,3770477847.179999828339,4294715408.819999694824,47689.674999999996,54320.324999999997
ES,42.868831212900,48.829203467100,13458261660.964998245239,15329463817.034999847412,4859055379.255000114441,5534645966.744999885559,775971.216899999999,883860.263099999982
FR,71.293750000000,81.206250000000,6448156483.944999694824,7344691610.054999351501,2252874490.789999961853,2566108377.210000038147,326742.192150000017,372171.587850000011
GR,68.566666663550,78.099999996450,3780307535.839999675751,4305911792.159999847412,1105240740.230000019073,1258910575.769999980927,69876.729449999999,79592.210550000003
HU,46.750000000000,53.250000000000,871992254.594999909401,993231819.404999971390,373694802.909999966621,425652369.089999973774,66888.086100000000,76188.033899999995
IE,52.529235000000,59.832765000000,15993218552.299999237061,18216874607.700000762939,5029829298.559999465942,5729163853.439999580383,210671.394999999990,239962.604999999981
IT,79.475000000000,90.525000000000,3228829354.244999885559,3677757499.754999637604,1496845110.034999847412,1704962611.964999914169,166290.021149999986,189410.558850000001
LT,37.400000000000,42.600000000000,123956519.362499997020,141191115.637499988079,26428125.606300000101,30102624.353700000793,187167.364999999991,213190.634999999980
LU,79.475000000000,90.525000000000,1583929769.289999961853,1804155298.709999799728,414725623.708000004292,472388009.891999959946,783.530000000000,892.470000000000
LV,74.800000000000,85.200000000000,169128036.935000002384,192643165.064999997616,99722413.780000001192,113587562.219999998808,9735.715550000001,11089.344450000001
MT,79.128703704050,90.130555555950,15774758194.964998245239,17968040083.034999847412,6560783893.014999389648,7472978444.984999656677,41469.493999999999,47235.305999999997
PL,73.475806250000,83.691693750000,886512955.410499930382,1009771441.189499855042,231877725.705999970436,264117409.493999987841,535258.636549999937,609679.623449999955
PT,78.306250000000,89.193750000000,7017525733.460000038147,7993224498.539999961853,1282615905.394999980927,1460947528.605000019073,2476.029600000000,2820.290400000000
RO,45.581250000000,51.918750000000,1558694585.855000019073,1775411480.144999980927,534316332.049499988556,608606303.350499987602,75987.150799999989,86552.209199999983
SE,74.771950000000,85.168050000000,93038566.251949995756,105974409.688049986959,38080539.123549997807,43375159.536449998617,29729.259999999998,33862.739999999998
SK,56.795990625000,64.692759375000,3056143708.694999694824,3481062085.304999828339,1400611713.269999980927,1595349170.730000019073,134478.357199999999,153175.882799999992
UK,55.230011718750,62.909050781250,6556451105.819999694824,7468043238.179999351501,2202891451.529999732971,2509175824.469999790192,239757.225399999996,273092.454599999997
