DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,0.000000000000,0.871174044491,0.932883040102,0.956146381333,0.040496143756,0.061447687543,0.122768831087,0.181508494761
BE,0.683487608241,0.914004180352,0.893886719298,0.929767478660,0.030384878162,0.046500054514,0.000011931418,1.000000000000
BG,0.000000000000,0.371827411168,0.968037993893,0.979926806906,0.027361794204,0.042030984922,0.499434287565,0.738338593370
CY,0.193677217080,0.582673932517,0.964251080450,0.977365164704,0.016221814742,0.025562589013,0.007250321142,0.010735778076
CZ,0.374197084141,0.704785862709,0.089124814164,0.385389559596,0.517301781126,0.766316492229,0.073024666277,0.107970962396
DE,0.416318303971,0.733278590624,0.987951076662,0.993396930791,0.002514482263,0.005298837280,0.221145618770,0.326940350653
DK,0.228167357373,0.606004647703,0.358124131508,0.567353054229,0.419707772137,0.622041829622,0.045052877896,0.066619855161
ES,0.579309082015,0.843533039812,0.087774932931,0.384476437924,0.541836601305,0.802586678690,0.733626609534,1.000000000000
FR,0.037828456256,0.477250671842,0.565423472790,0.707579850888,0.249446017143,0.370341366539,0.308890723567,0.456655232962
GR,0.089778043256,0.512391758774,0.747203078438,0.830543926125,0.120691599437,0.180001812235,0.066030236236,0.097630993327
HU,0.505374738728,0.793520453867,0.945367373047,0.964591357600,0.038618576455,0.058672052114,0.063204541521,0.093453727162
IE,0.395283174082,0.719049462526,0.000000000000,0.267637502897,0.560995933739,0.830910202350,0.199148409188,0.294421551358
IT,0.000000000000,0.371827411168,0.784779226235,0.855962158541,0.164626167047,0.244950931391,0.157186823663,0.232389120712
LT,0.683487608241,0.914004180352,0.996336391011,0.999069142593,0.001076512989,1.000000000000,0.176925880242,0.261569659125
LU,0.000000000000,0.371827411168,0.896857984703,0.931777379064,0.043221873837,0.065477174515,0.000704178333,0.001058518632
LV,0.000000000000,0.432069274410,0.993258532852,0.996987137954,0.007881282947,0.013232657871,0.009168267364,0.013571106258
MT,0.000000000000,0.376289771403,0.000000000000,0.277706579647,0.732755580270,1.000000000000,0.039171837397,0.057925826270
PL,0.000000000000,0.449132782174,0.944377973977,0.963922082621,0.022707947138,0.035151134178,0.506038307253,0.748101413057
PT,0.000000000000,0.386887876978,0.526628278738,0.681336999589,0.140591533623,0.209420178387,0.002304398438,0.003424147610
RO,0.527638847417,0.808580919678,0.898577438008,0.932940496262,0.056638899964,0.085311762086,0.071807501468,0.106171609710
SE,0.000000000000,0.432430725590,0.000000000000,0.998443052007,0.000965606519,0.003009111428,0.028071711594,0.041516346612
SK,0.314003592490,0.664068219991,0.796545532784,0.863921428771,0.153829625939,0.228990245466,0.127109614650,0.187925539111
UK,0.343834715120,0.684247361619,0.558044586639,0.702588433349,0.243838359550,0.362051483629,0.226648404209,0.335075199513
