DMUs,d_0.17200000000000013_opt,d_0.17200000000000013_pes
AT,-0.184382651538,0.064771807286
BE,-0.426607823481,0.103081688243
BG,-0.182931340608,0.010192231556
CY,-0.004154804056,0.033955928587
CZ,-0.206356050546,0.405511071070
DE,-0.071831853140,0.010673115879
DK,-0.177074034623,0.455286047158
ES,-0.612281013570,-0.084390023207
FR,-0.092426583791,0.327509318979
GR,-0.024817854672,0.244850352677
HU,-0.081815467304,0.052507232088
IE,-0.222380976608,0.341933540625
IT,-0.069770971940,0.205657190543
LT,-0.581762818539,-0.002978302526
LU,-0.004613634692,0.100162725080
LV,-0.006188457686,0.005459085154
MT,-0.424319611233,0.241148639708
PL,-0.201423859692,0.040772838096
PT,0.024646079128,0.454839464966
RO,-0.097267841147,0.098473538764
SE,-0.002069578112,0.707966295444
SK,-0.072028564556,0.195805177341
UK,-0.092198572286,0.363475596573
