DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,-177.069625000000,235.994625000000,-6782724397.109999656677,9039870619.110000610352,-2509610327.138000011444,3344755194.737999916077,-834890.268500000006,1112723.968499999959
BE,-240.400000000000,320.400000000000,-10461493879.779998779297,13942856235.779998779297,-1930302292.257999897003,2572665783.857999801636,-223.331600000000,297.651600000000
BG,-510.850000000000,680.850000000000,-3466335350.495999813080,4619857929.696000099182,-1757099757.884999990463,2341825134.884999752045,-3395642.186999999452,4525639.586999999359
CY,-405.675000000000,540.675000000000,-3823578837.014999866486,5095984440.014999389648,-1118853284.118999958038,1491183827.918999910355,-49540.189599999991,66026.109599999996
CZ,-344.762815271100,459.492537491100,-86379772230.479995727539,115125120726.479995727539,-29827391096.489997863770,39753311594.489997863770,-496705.645299999975,661998.705300000031
DE,-330.550000000000,440.550000000000,-1587808359.024999856949,2116197164.024999856949,-333514617.247399985790,444501178.727400004864,-1503702.721200000029,2004102.961200000020
DK,-394.037113095500,525.164272195500,-61003365966.769996643066,81303986920.770004272461,-24235905734.279998779297,32301098990.279998779297,-306540.049999999988,408550.049999999988
ES,-275.552594213400,367.250628893400,-86507115061.389999389648,115294840539.389999389648,-31233072544.729999542236,41626773890.729995727539,-4987793.597399999388,6647625.077399999835
FR,-458.262500000000,610.762500000000,-41447508522.470001220703,55240356616.470001220703,-14481043518.340000152588,19300026386.340000152588,-2100235.908900000155,2799149.688899999950
GR,-440.733333313300,587.399999973300,-24299089080.639999389648,32385308408.639999389648,-7104274704.579999923706,9468426020.579999923706,-449154.164699999965,598623.104700000025
HU,-300.500000000000,400.500000000000,-5604998342.369999885559,7470222416.369999885559,-2402038251.860000133514,3201385423.860000133514,-429943.740599999961,573019.860600000015
IE,-337.647810000000,450.009810000000,-102801329945.800003051758,137011423105.800003051758,-32330774421.759998321533,43089767573.760002136230,-1354155.169999999925,1804789.169999999925
IT,-510.850000000000,680.850000000000,-20754293496.270000457764,27660880350.270000457764,-9621432204.610000610352,12823239926.610000610352,-1068880.242899999954,1424580.822900000028
LT,-240.400000000000,320.400000000000,-796768643.174999952316,1061916278.174999952316,-169874903.629799991846,226405653.589800000191,-1203075.790000000037,1603433.790000000037
LU,-510.850000000000,680.850000000000,-10181195629.340000152588,13569280697.340000152588,-2665776468.967999935150,3552890102.567999839783,-5036.380000000000,6712.380000000000
LV,-480.800000000000,640.800000000000,-1087122462.009999990463,1448893664.009999990463,-640996477.879999995232,854306453.879999995232,-62579.305300000000,83404.365300000005
MT,-508.624074076300,677.883333336300,-101397108825.389999389648,135139907103.389999389648,-42171455825.689994812012,56205218163.689994812012,-266557.923999999999,355262.723999999987
PL,-472.288337500000,629.455837500000,-5698334611.782999038696,7594619008.382999420166,-1490465381.276000022888,1986460516.475999832153,-3440539.471299999859,4585477.731300000101
PT,-503.337500000000,670.837500000000,-45107304447.159996032715,60118054679.159996032715,-8244408119.170000076294,10987971553.170000076294,-15915.441599999998,21211.761599999998
RO,-292.987500000000,390.487500000000,-10018988728.329999923706,13353094794.329999923706,-3434482519.377000331879,4577405154.777000427246,-488430.776799999934,650970.136799999978
SE,-480.619700000000,640.559700000000,-598033992.699699997902,797046968.639699935913,-244774374.473299980164,326230073.133300006390,-191093.959999999992,254685.959999999992
SK,-365.073693750000,486.562443750000,-19644303410.969997406006,26181509204.969997406006,-9002862456.420000076294,11998823340.420000076294,-864400.991199999931,1152055.231200000038
UK,-355.007882812500,473.146945312500,-42143605503.720001220703,56168099847.720001220703,-14159762164.379999160767,18871829440.380001068115,-1541113.288399999961,2053962.968399999896
