DMUs,d_0.07900000000000006_opt,d_0.07900000000000006_pes
AT,-0.239251082413,-0.075395080621
BE,0.013489992025,0.037956384299
BG,-0.074186999478,-0.005272479802
CY,0.001429731331,0.012412344869
CZ,-0.078816905329,0.147688474376
DE,-0.012543198419,0.005002871517
DK,-0.073366724197,0.098214867467
ES,-0.515057452112,-0.315598279624
FR,-0.029617746338,0.085564127235
GR,0.012123280876,0.071579719498
HU,-0.008417671470,0.009305987478
IE,-0.089355440323,0.146287387188
IT,-0.033594516405,0.028436182292
LT,-0.048787090686,-0.016860894188
LU,0.009607269666,0.033836698492
LV,-0.003696795757,0.000501930306
MT,-0.340134416331,-0.085540048430
PL,-0.107389723892,0.019757833754
PT,0.075822112649,0.168567053169
RO,-0.004173856535,0.024184268985
SE,-0.002744936788,-0.000808926601
SK,-0.036328557732,0.026382970008
UK,-0.025003162927,0.087109487184
