DMUs,d_0.1530000000000001_opt,d_0.1530000000000001_pes
AT,-0.181393512989,0.063492206863
BE,-0.411413585120,0.101181023197
BG,-0.160133224154,0.007626583827
CY,-0.003017158517,0.033175902988
CZ,-0.181313667002,0.392046324319
DE,-0.059798164285,0.010270542023
DK,-0.158320146664,0.445149376160
ES,-0.595363157214,-0.100951479351
FR,-0.080253406295,0.318631839835
GR,-0.017949413864,0.240462540801
HU,-0.056285458346,0.051426460102
IE,-0.195530671991,0.326202605129
IT,-0.062460887330,0.201666251212
LT,-0.573374315564,-0.004329412060
LU,-0.001761783391,0.098309381109
LV,-0.005800737662,0.005141039100
MT,-0.411033675731,0.226353905579
PL,-0.182407048381,0.038565602600
PT,0.034331826892,0.447220141469
RO,-0.072092415646,0.096647579213
SE,-0.002036026931,0.703187953354
SK,-0.063703519967,0.192088500816
UK,-0.078746717046,0.355611462822
