DMUs,d_0.10400000000000008_opt,d_0.10400000000000008_pes
AT,-0.173684681995,0.060298613203
BE,-0.371881133770,0.096304205117
BG,-0.101578430530,0.000531511289
CY,-0.000018041724,0.031618496641
CZ,-0.116054243722,0.358251240767
DE,-0.028575664781,0.008647847017
DK,-0.109632633629,0.419391313834
ES,-0.550051399840,-0.143599872971
FR,-0.047514133577,0.295808517245
GR,0.001956579556,0.229111716835
HU,-0.013949466467,0.048853449943
IE,-0.126237198660,0.286527959419
IT,-0.043504365812,0.191285517553
LT,-0.551515242478,-0.014986738533
LU,0.005701474436,0.093874906409
LV,-0.004795519350,0.004792308212
MT,-0.376769947333,0.186067787120
PL,-0.134896548594,0.032580134187
PT,0.061638191354,0.427102021038
RO,-0.016669312123,0.092095820345
SE,-0.001949500201,0.691054202237
SK,-0.047438869523,0.182432144162
UK,-0.044752848566,0.335444589508
