DMUs,LB1,UB1,LB2,UB2,LB3,UB3,LB4,UB4
AT,29.108950000000,29.816050000000,1115030233.667999982834,1142115988.332000017166,412561564.594399988651,422583303.005600035191,137249.847800000018,140583.852199999994
BE,39.520000000000,40.480000000000,1719793003.864000082016,1761569352.135999917984,317327564.850400030613,325035926.749599993229,36.714080000000,37.605920000000
BG,83.980000000000,86.020000000000,569840154.124799966812,583682425.075200080872,288854336.237999975681,295871040.762000024319,558218.715599999996,571778.684399999911
CY,66.690000000000,68.310000000000,628568367.881999969482,643837235.118000030518,183931288.637199997902,188399255.162800014019,8144.044479999999,8341.875520000000
CZ,56.676482776680,58.053239443320,14200202157.024000167847,14545146338.975999832153,4903404726.012000083923,5022515771.987999916077,81654.771639999992,83638.288360000006
DE,54.340000000000,55.660000000000,261024069.669999986887,267364735.330000013113,54827361.371119998395,56159200.108880005777,247197.718559999979,253202.521440000011
DK,64.776816595400,66.350342504600,10028506751.275999069214,10272114202.724000930786,3984205468.463999748230,4080987787.536000251770,50392.940000000002,51617.059999999998
ES,45.298829131920,46.399205548080,14221136386.131999969482,14566589091.868000030518,5134488464.923999786377,5259212881.076000213623,819956.751120000030,839874.728879999951
FR,75.335000000000,77.165000000000,6813666958.435999870300,6979181135.564000129700,2380577536.791999816895,2438405331.208000183105,345263.407319999998,353650.372680000030
GR,72.453333330040,74.213333329960,3994592348.032000064850,4091626979.967999935150,1167890750.104000091553,1196260565.895999908447,73837.656359999994,75631.283640000009
HU,49.400000000000,50.600000000000,921420692.555999994278,943803381.444000005722,394877502.967999994755,404469669.032000005245,70679.603279999996,72396.516720000000
IE,55.506828000000,56.855172000000,16899786021.039999008179,17310307138.959999084473,5314942617.088000297546,5444050534.911999702454,222613.195999999996,228020.804000000004
IT,83.980000000000,86.020000000000,3411853905.875999927521,3494732948.124000072479,1581693014.667999982834,1620114707.332000017166,175716.086520000012,179984.493480000005
LT,39.520000000000,40.480000000000,130982931.689999997616,134164703.310000002384,27926190.480239998549,28604559.479760002345,197776.851999999984,202581.148000000016
LU,83.980000000000,86.020000000000,1673714023.592000007629,1714371044.407999992371,438234134.998400032520,448879498.601599991322,827.944000000000,848.056000000000
LV,79.040000000000,80.960000000000,178714973.787999987602,183056228.212000012398,105375128.143999993801,107934847.856000006199,10287.579640000000,10537.480360000001
MT,83.614074074440,85.645185185560,16668942349.332000732422,17073855928.667999267578,6932678594.972000122070,7101083743.027999877930,43820.171200000004,44884.628799999999
PL,77.640745000000,79.526755000000,936764491.920399904251,959519904.679600000381,245021596.788800001144,250973538.411199986935,565599.500439999974,579338.759560000035
PT,82.745000000000,84.755000000000,7415310614.607999801636,7595439617.392000198364,1355320336.395999908447,1388243097.604000091553,2616.382080000000,2679.937920000000
RO,48.165000000000,49.335000000000,1647048396.604000091553,1687057669.395999908447,564603781.887600064278,578318853.512400031090,80294.443839999993,82244.916159999993
SE,79.010360000000,80.929640000000,98312410.114360004663,100700565.825639992952,40239115.138039998710,41216583.521959997714,31414.448000000000,32177.552000000000
SK,60.015442500000,61.473307500000,3229379662.236000061035,3307826131.763999938965,1480004676.696000099182,1515956207.303999900818,142101.194560000004,145553.045439999987
UK,58.360696875000,59.778365625000,6928100205.935999870300,7096394138.064000129700,2327761234.343999862671,2384306041.656000137329,253347.741920000000,259501.938079999993
